id,pred_xgb_shallow_full_data
271.0,0.9723915457725525
272.0,0.057680465281009674
273.0,0.8795938491821289
274.0,0.9920612573623657
275.0,0.01915627159178257
276.0,0.15023472905158997
277.0,0.008136674761772156
278.0,0.0073209223337471485
279.0,0.9856468439102173
280.0,0.9742878675460815
281.0,0.03432665765285492
282.0,0.9871358275413513
283.0,0.9975639581680298
284.0,0.14347012341022491
285.0,0.35192054510116577
286.0,0.002415873110294342
287.0,0.9929486513137817
288.0,0.932940661907196
289.0,0.9736526012420654
290.0,0.9886780977249146
291.0,0.13522380590438843
292.0,0.8335808515548706
293.0,0.1963689625263214
294.0,0.5318582057952881
295.0,0.07921112328767776
296.0,0.9088764786720276
297.0,0.012635413557291031
298.0,0.972385048866272
299.0,0.9928268790245056
300.0,0.9996169805526733
301.0,0.009920318610966206
302.0,0.8234506845474243
303.0,0.009131410159170628
304.0,0.8903292417526245
305.0,0.4897425174713135
306.0,0.9927958250045776
307.0,0.9553542137145996
308.0,0.02222520112991333
309.0,0.9371976852416992
310.0,0.4418388605117798
311.0,0.9835302233695984
312.0,0.9834070801734924
313.0,0.024054065346717834
314.0,0.9938088655471802
315.0,0.5630373954772949
316.0,0.43738535046577454
317.0,0.02352987974882126
318.0,0.026804085820913315
319.0,0.01760767586529255
320.0,0.1507645845413208
321.0,0.9278023838996887
322.0,0.798271119594574
323.0,0.021708417683839798
324.0,0.8975258469581604
325.0,0.3113653361797333
326.0,0.9934137463569641
327.0,0.12922140955924988
328.0,0.8911743760108948
329.0,0.11088027060031891
330.0,0.9370994567871094
331.0,0.5588982105255127
332.0,0.11085692048072815
333.0,0.09912742674350739
334.0,0.37171921133995056
335.0,0.9981676340103149
336.0,0.024483952671289444
337.0,0.036968305706977844
338.0,0.01395571231842041
339.0,0.04816926643252373
340.0,0.14928314089775085
341.0,0.9993577599525452
342.0,0.9083220958709717
343.0,0.10393574833869934
344.0,0.046796590089797974
345.0,0.9842109680175781
346.0,0.9459922909736633
347.0,0.6145229935646057
348.0,0.007038048468530178
349.0,0.044169578701257706
350.0,0.9783366322517395
351.0,0.0347820483148098
352.0,0.7202991247177124
353.0,0.9817003011703491
354.0,0.9740744233131409
355.0,0.022315990179777145
356.0,0.02257617563009262
357.0,0.09498964250087738
358.0,0.23717287182807922
359.0,0.7100769877433777
360.0,0.002264986280351877
361.0,0.9986706972122192
362.0,0.9877176284790039
363.0,0.36936154961586
364.0,0.4018986225128174
365.0,0.7420127391815186
366.0,0.040438707917928696
367.0,0.02182035706937313
368.0,0.005144699942320585
369.0,0.01872008480131626
370.0,0.9564135074615479
371.0,0.935967743396759
372.0,0.021543730050325394
373.0,0.6359132528305054
374.0,0.038359299302101135
375.0,0.4130449891090393
376.0,0.9870274066925049
377.0,0.3828648626804352
378.0,0.3233611285686493
379.0,0.980087399482727
380.0,0.015217319130897522
381.0,0.9449115991592407
382.0,0.94297194480896
383.0,0.9779043197631836
384.0,0.26341480016708374
385.0,0.36889195442199707
386.0,0.7273851037025452
387.0,0.07059366255998611
388.0,0.3740929961204529
389.0,0.006726922933012247
390.0,0.07400999218225479
391.0,0.987572431564331
392.0,0.961411714553833
393.0,0.08747563511133194
394.0,0.783433735370636
395.0,0.05841807276010513
396.0,0.9961119890213013
397.0,0.007280637510120869
398.0,0.873774528503418
399.0,0.01689656637609005
400.0,0.19682976603507996
401.0,0.045245829969644547
402.0,0.9904283285140991
403.0,0.01869179680943489
404.0,0.20631951093673706
405.0,0.9407614469528198
406.0,0.032645873725414276
407.0,0.9893760085105896
408.0,0.2799205780029297
409.0,0.6756352186203003
410.0,0.9852946996688843
411.0,0.39816585183143616
412.0,0.9915692806243896
413.0,0.5572860836982727
414.0,0.7140631079673767
415.0,0.27238720655441284
416.0,0.8270170092582703
417.0,0.7068852186203003
418.0,0.030891500413417816
419.0,0.06764920055866241
420.0,0.8051178455352783
421.0,0.8405680656433105
422.0,0.23005041480064392
423.0,0.9849557876586914
424.0,0.008980687707662582
425.0,0.33090123534202576
426.0,0.01677239127457142
427.0,0.010229340754449368
428.0,0.010643113404512405
429.0,0.1720675230026245
430.0,0.9973873496055603
431.0,0.4941515624523163
432.0,0.011563549749553204
433.0,0.058586616069078445
434.0,0.007258040830492973
435.0,0.008810443803668022
436.0,0.06378777325153351
437.0,0.9860903024673462
438.0,0.9893356561660767
439.0,0.013607264496386051
440.0,0.018118608742952347
441.0,0.05752032250165939
442.0,0.05271743983030319
443.0,0.8756351470947266
444.0,0.37152591347694397
445.0,0.09311030805110931
446.0,0.5719434022903442
447.0,0.32363152503967285
448.0,0.18154491484165192
449.0,0.23314496874809265
450.0,0.027486635372042656
451.0,0.40087562799453735
452.0,0.6854010820388794
453.0,0.9907452464103699
454.0,0.008202633820474148
455.0,0.7705719470977783
456.0,0.0056584905833005905
457.0,0.02021537348628044
458.0,0.9378698468208313
459.0,0.5384421348571777
460.0,0.44682180881500244
461.0,0.8272585868835449
462.0,0.0069269221276044846
463.0,0.9700798988342285
464.0,0.16641779243946075
465.0,0.06748434156179428
466.0,0.38684317469596863
467.0,0.02064671739935875
468.0,0.14042499661445618
469.0,0.08166560530662537
470.0,0.2262478768825531
471.0,0.06190419942140579
472.0,0.9076125621795654
473.0,0.827594518661499
474.0,0.020118270069360733
475.0,0.010673729702830315
476.0,0.026891594752669334
477.0,0.01679171621799469
478.0,0.9124826192855835
479.0,0.007074905559420586
480.0,0.9879153370857239
481.0,0.9922394752502441
482.0,0.9809552431106567
483.0,0.8127133846282959
484.0,0.990959644317627
485.0,0.7124377489089966
486.0,0.11446256190538406
487.0,0.060149502009153366
488.0,0.5724247097969055
489.0,0.6458808183670044
490.0,0.7738599181175232
491.0,0.13089565932750702
492.0,0.6186063289642334
493.0,0.9493423104286194
494.0,0.051168471574783325
495.0,0.8204241991043091
496.0,0.9863946437835693
497.0,0.7656200528144836
498.0,0.9980291724205017
499.0,0.010209621861577034
500.0,0.09314139932394028
501.0,0.02566419169306755
502.0,0.9972009658813477
503.0,0.9070570468902588
504.0,0.05315416678786278
505.0,0.957181990146637
506.0,0.07679494470357895
507.0,0.9817896485328674
508.0,0.9614644646644592
509.0,0.0025058211758732796
510.0,0.7143930196762085
511.0,0.9238933324813843
512.0,0.9603555202484131
513.0,0.008287844248116016
514.0,0.9564034342765808
515.0,0.9782799482345581
516.0,0.016857482492923737
517.0,0.4513944983482361
518.0,0.09437002241611481
519.0,0.11720852553844452
520.0,0.033904168754816055
521.0,0.9254919290542603
522.0,0.0740589052438736
523.0,0.9414037466049194
524.0,0.8913520574569702
525.0,0.6173441410064697
526.0,0.9824694395065308
527.0,0.10263220965862274
528.0,0.9949063062667847
529.0,0.9551278352737427
530.0,0.04702778160572052
531.0,0.9264911413192749
532.0,0.008282488211989403
533.0,0.05446447432041168
534.0,0.8457968235015869
535.0,0.002493755891919136
536.0,0.9510582089424133
537.0,0.8868141174316406
538.0,0.00524331908673048
539.0,0.8842637538909912
540.0,0.14004822075366974
541.0,0.021525969728827477
542.0,0.01773064024746418
543.0,0.36356523633003235
544.0,0.02207418531179428
545.0,0.8361832499504089
546.0,0.9918336868286133
547.0,0.6731371283531189
548.0,0.6176629662513733
549.0,0.9081062078475952
550.0,0.020389899611473083
551.0,0.960155725479126
552.0,0.02007041499018669
553.0,0.8673911094665527
554.0,0.08946673572063446
555.0,0.9981364607810974
556.0,0.8119713068008423
557.0,0.984997570514679
558.0,0.9497290253639221
559.0,0.5695910453796387
560.0,0.019224664196372032
561.0,0.9371183514595032
562.0,0.3974948227405548
563.0,0.9519147276878357
564.0,0.08619508892297745
565.0,0.009409005753695965
566.0,0.11731642484664917
567.0,0.9626641273498535
568.0,0.345495343208313
569.0,0.9923537373542786
570.0,0.033642321825027466
571.0,0.03555698320269585
572.0,0.023473311215639114
573.0,0.6305521726608276
574.0,0.01526416465640068
575.0,0.012491017580032349
576.0,0.9900867938995361
577.0,0.14507180452346802
578.0,0.021528849378228188
579.0,0.3944741487503052
580.0,0.9840691089630127
581.0,0.9287776947021484
582.0,0.0041131190955638885
583.0,0.048209793865680695
584.0,0.05724455416202545
585.0,0.12231515347957611
586.0,0.07985171675682068
587.0,0.14424766600131989
588.0,0.028134003281593323
589.0,0.2796812057495117
590.0,0.9639509916305542
591.0,0.03230321407318115
592.0,0.7786997556686401
593.0,0.09436868131160736
594.0,0.760537326335907
595.0,0.4765395224094391
596.0,0.9646457433700562
597.0,0.9830340147018433
598.0,0.031061744317412376
599.0,0.04646225646138191
600.0,0.0734606385231018
601.0,0.015554712153971195
602.0,0.9184649586677551
603.0,0.4534340500831604
604.0,0.5735907554626465
605.0,0.09573119878768921
606.0,0.11838887631893158
607.0,0.6439910531044006
608.0,0.03507805988192558
609.0,0.01690531149506569
610.0,0.9812178611755371
611.0,0.02329791523516178
612.0,0.5046432614326477
613.0,0.9975367784500122
614.0,0.8040571212768555
615.0,0.2787787914276123
616.0,0.12619684636592865
617.0,0.003944546449929476
618.0,0.020755181089043617
619.0,0.21701791882514954
620.0,0.7020747661590576
621.0,0.9843807816505432
622.0,0.00897670816630125
623.0,0.9938385486602783
624.0,0.64886474609375
625.0,0.9812126159667969
626.0,0.14959032833576202
627.0,0.005865231156349182
628.0,0.9657244086265564
629.0,0.17564934492111206
630.0,0.04041925072669983
631.0,0.08528275787830353
632.0,0.1674555093050003
633.0,0.11353214085102081
634.0,0.9046388864517212
635.0,0.01169134583324194
636.0,0.02327119931578636
637.0,0.015439401380717754
638.0,0.8448126316070557
639.0,0.8278191089630127
640.0,0.8924956917762756
641.0,0.9848107099533081
642.0,0.9221274852752686
643.0,0.16700047254562378
644.0,0.027742570266127586
645.0,0.9479833841323853
646.0,0.899651050567627
647.0,0.9905404448509216
648.0,0.022919639945030212
649.0,0.09421397745609283
650.0,0.018280090764164925
651.0,0.9875681400299072
652.0,0.024470079690217972
653.0,0.42601221799850464
654.0,0.8878145217895508
655.0,0.7673110961914062
656.0,0.0035114819183945656
657.0,0.016106650233268738
658.0,0.00864636991173029
659.0,0.009130760096013546
660.0,0.40329453349113464
661.0,0.041732240468263626
662.0,0.9467615485191345
663.0,0.9893493056297302
664.0,0.9949926137924194
665.0,0.9614752531051636
666.0,0.9858070611953735
667.0,0.9401847124099731
668.0,0.02167985588312149
669.0,0.5001453757286072
670.0,0.9944431185722351
671.0,0.2791736125946045
672.0,0.8995862603187561
673.0,0.2715511918067932
674.0,0.288124144077301
675.0,0.9897631406784058
676.0,0.957370936870575
677.0,0.07796464115381241
678.0,0.0021270790603011847
679.0,0.3057929575443268
680.0,0.9731118679046631
681.0,0.7131327986717224
682.0,0.02199610508978367
683.0,0.9879183173179626
684.0,0.06207941472530365
685.0,0.9900032877922058
686.0,0.16521279513835907
687.0,0.29734018445014954
688.0,0.9077167510986328
689.0,0.25791892409324646
690.0,0.4541139006614685
691.0,0.9958563446998596
692.0,0.029151927679777145
693.0,0.013406489044427872
694.0,0.8933367729187012
695.0,0.49999451637268066
696.0,0.003287002444267273
697.0,0.008053146302700043
698.0,0.851912260055542
699.0,0.07524172961711884
700.0,0.9513518810272217
701.0,0.4183402955532074
702.0,0.01785644143819809
703.0,0.02344278246164322
704.0,0.5078204870223999
705.0,0.01183213759213686
706.0,0.9950969815254211
707.0,0.6779713034629822
708.0,0.6525827050209045
709.0,0.8722758293151855
710.0,0.06756182014942169
711.0,0.02852509543299675
712.0,0.03274399787187576
713.0,0.10671515017747879
714.0,0.3832237720489502
715.0,0.7643696665763855
716.0,0.9969225525856018
717.0,0.14374491572380066
718.0,0.019014453515410423
719.0,0.9727820754051208
720.0,0.04622092843055725
721.0,0.991175651550293
722.0,0.057439032942056656
723.0,0.8524777293205261
724.0,0.0035792230628430843
725.0,0.2026011347770691
726.0,0.020545506849884987
727.0,0.805049479007721
728.0,0.2421787530183792
729.0,0.11195553094148636
730.0,0.4745428264141083
731.0,0.5340423583984375
732.0,0.9546228647232056
733.0,0.08641740679740906
734.0,0.9834796786308289
735.0,0.005838135257363319
736.0,0.982179582118988
737.0,0.0694161206483841
738.0,0.00492893485352397
739.0,0.9990331530570984
740.0,0.9414336681365967
741.0,0.0772189125418663
742.0,0.014590885490179062
743.0,0.2537859082221985
744.0,0.45926961302757263
745.0,0.005669956095516682
746.0,0.06541214883327484
747.0,0.8318088054656982
748.0,0.10134423524141312
749.0,0.13062597811222076
750.0,0.9860353469848633
751.0,0.9843606352806091
752.0,0.015485193580389023
753.0,0.9837695956230164
754.0,0.032759614288806915
755.0,0.9817802906036377
756.0,0.8126555681228638
757.0,0.94834965467453
758.0,0.8093694448471069
759.0,0.7516868710517883
760.0,0.003760532010346651
761.0,0.030482910573482513
762.0,0.9825814962387085
763.0,0.11025681346654892
764.0,0.1523645967245102
765.0,0.20363272726535797
766.0,0.09241779893636703
767.0,0.7389129996299744
768.0,0.03335416316986084
769.0,0.14570438861846924
770.0,0.010587586089968681
771.0,0.019614025950431824
772.0,0.06156838312745094
773.0,0.1770542412996292
774.0,0.9926388263702393
775.0,0.9238744378089905
776.0,0.9981371164321899
777.0,0.9390186071395874
778.0,0.1962907612323761
779.0,0.16943998634815216
780.0,0.9951623678207397
781.0,0.6623696088790894
782.0,0.9987428784370422
783.0,0.003873181063681841
784.0,0.00852888822555542
785.0,0.8503261804580688
786.0,0.7957730293273926
787.0,0.9118524193763733
788.0,0.995722234249115
789.0,0.05268291383981705
790.0,0.07389600574970245
791.0,0.886909008026123
792.0,0.9629138112068176
793.0,0.9939987063407898
794.0,0.8623001575469971
795.0,0.02865729108452797
796.0,0.5998666882514954
797.0,0.045225970447063446
798.0,0.21844951808452606
799.0,0.021609224379062653
800.0,0.3909030556678772
801.0,0.9865213632583618
802.0,0.9946966171264648
803.0,0.24542087316513062
804.0,0.013057224452495575
805.0,0.9198527336120605
806.0,0.27114957571029663
807.0,0.1820501834154129
808.0,0.005241094622761011
809.0,0.10143464058637619
810.0,0.06053231284022331
811.0,0.01660063862800598
812.0,0.06678029149770737
813.0,0.01910368539392948
814.0,0.99125075340271
815.0,0.6082128286361694
816.0,0.48926421999931335
817.0,0.014972783625125885
818.0,0.06334816664457321
819.0,0.976908802986145
820.0,0.780612587928772
821.0,0.008183348923921585
822.0,0.017882611602544785
823.0,0.9950653314590454
824.0,0.024221954867243767
825.0,0.7845384478569031
826.0,0.052978869527578354
827.0,0.9581784009933472
828.0,0.9815331697463989
829.0,0.9549634456634521
830.0,0.9947488307952881
831.0,0.025108516216278076
832.0,0.9598615169525146
833.0,0.9796944260597229
834.0,0.3611295819282532
835.0,0.13225868344306946
836.0,0.9945595264434814
837.0,0.9811678528785706
838.0,0.029051927849650383
839.0,0.8505322337150574
840.0,0.03575289994478226
841.0,0.9891484975814819
842.0,0.8013019561767578
843.0,0.9962055087089539
844.0,0.9978936910629272
845.0,0.9386844635009766
846.0,0.9489505887031555
847.0,0.8951951861381531
848.0,0.13016685843467712
849.0,0.8699714541435242
850.0,0.2358522117137909
851.0,0.1071096658706665
852.0,0.9856436252593994
853.0,0.6415661573410034
854.0,0.05595088377594948
855.0,0.014948418363928795
856.0,0.7746483087539673
857.0,0.09000405669212341
858.0,0.012708714231848717
859.0,0.19347786903381348
860.0,0.8970731496810913
861.0,0.025192776694893837
862.0,0.9577680826187134
863.0,0.9979304671287537
864.0,0.049919575452804565
865.0,0.9436641931533813
866.0,0.15496942400932312
867.0,0.9730733633041382
868.0,0.9206438064575195
869.0,0.01167671661823988
870.0,0.7006858587265015
871.0,0.9141873121261597
872.0,0.00440618209540844
873.0,0.9830546379089355
874.0,0.9949575662612915
875.0,0.9850618839263916
876.0,0.40809178352355957
877.0,0.9777359366416931
878.0,0.8075389862060547
879.0,0.8408058881759644
880.0,0.2769302427768707
881.0,0.08030761778354645
882.0,0.07989189028739929
883.0,0.9951879382133484
884.0,0.9893314242362976
885.0,0.7598810791969299
886.0,0.8589186668395996
887.0,0.9923571348190308
888.0,0.023292342200875282
889.0,0.08945319801568985
890.0,0.0453810840845108
891.0,0.9471914172172546
892.0,0.9738898277282715
893.0,0.02310735546052456
894.0,0.19317050278186798
895.0,0.5731238126754761
896.0,0.9796168804168701
897.0,0.0327335000038147
898.0,0.006419474259018898
899.0,0.09944899380207062
900.0,0.48983168601989746
901.0,0.017399199306964874
902.0,0.8058919906616211
903.0,0.021959619596600533
904.0,0.9984036087989807
905.0,0.10540164262056351
906.0,0.0072422148659825325
907.0,0.9961258769035339
908.0,0.9776407480239868
909.0,0.8623850345611572
910.0,0.0025983245577663183
911.0,0.9393212795257568
912.0,0.005707959178835154
913.0,0.026005297899246216
914.0,0.021041683852672577
915.0,0.9922012686729431
916.0,0.5340352058410645
917.0,0.25847673416137695
918.0,0.319177508354187
919.0,0.9741942286491394
920.0,0.8873704671859741
921.0,0.0018310705199837685
922.0,0.905689001083374
923.0,0.16026365756988525
924.0,0.8516134023666382
925.0,0.019461654126644135
926.0,0.0817372053861618
927.0,0.09077107906341553
928.0,0.06745301187038422
929.0,0.9904729723930359
930.0,0.018282990902662277
931.0,0.9285265803337097
932.0,0.3586983382701874
933.0,0.9880542159080505
934.0,0.02809615060687065
935.0,0.004357811063528061
936.0,0.8716041445732117
937.0,0.9511062502861023
938.0,0.39698660373687744
939.0,0.9590009450912476
940.0,0.014542058110237122
941.0,0.07946276664733887
942.0,0.9988211393356323
943.0,0.031460464000701904
944.0,0.015660574659705162
945.0,0.4199856221675873
946.0,0.04973944276571274
947.0,0.9027994871139526
948.0,0.17366072535514832
949.0,0.171718567609787
950.0,0.023072827607393265
951.0,0.9713991284370422
952.0,0.03087812289595604
953.0,0.9853025674819946
954.0,0.34087759256362915
955.0,0.06077482923865318
956.0,0.11123237013816833
957.0,0.9352031946182251
958.0,0.06930669397115707
959.0,0.6318694353103638
960.0,0.0809042900800705
961.0,0.9844950437545776
962.0,0.10763542354106903
963.0,0.05819881707429886
964.0,0.0470966212451458
965.0,0.9561440348625183
966.0,0.02048908919095993
967.0,0.9949331283569336
968.0,0.8917566537857056
969.0,0.12258400022983551
970.0,0.27800825238227844
971.0,0.761168360710144
972.0,0.05481797456741333
973.0,0.0433473065495491
974.0,0.22500264644622803
975.0,0.9911500811576843
976.0,0.060651667416095734
977.0,0.9627783894538879
978.0,0.5948095321655273
979.0,0.1897658109664917
980.0,0.9035266041755676
981.0,0.02453611232340336
982.0,0.34583812952041626
983.0,0.993254542350769
984.0,0.012156911194324493
985.0,0.00405826885253191
986.0,0.7115869522094727
987.0,0.007033549714833498
988.0,0.015240407548844814
989.0,0.09721187502145767
990.0,0.9316368103027344
991.0,0.7396430969238281
992.0,0.9707702994346619
993.0,0.9964115619659424
994.0,0.5419684648513794
995.0,0.00801965780556202
996.0,0.2380305975675583
997.0,0.09566853195428848
998.0,0.04397056996822357
999.0,0.013235664926469326
1000.0,0.03501571714878082
1001.0,0.021881628781557083
1002.0,0.08538229018449783
1003.0,0.2743889391422272
1004.0,0.004709410481154919
1005.0,0.8478060960769653
1006.0,0.010484476573765278
1007.0,0.3696528673171997
1008.0,0.13789106905460358
1009.0,0.9785813689231873
1010.0,0.6657707691192627
1011.0,0.9916106462478638
1012.0,0.9962000846862793
1013.0,0.07944309711456299
1014.0,0.3547709882259369
1015.0,0.03918786719441414
1016.0,0.0032257589045912027
1017.0,0.9810757637023926
1018.0,0.9756017923355103
1019.0,0.45301496982574463
1020.0,0.9833007454872131
1021.0,0.8931238651275635
1022.0,0.9770926237106323
1023.0,0.20941384136676788
1024.0,0.8826868534088135
1025.0,0.017778057605028152
1026.0,0.08941932022571564
1027.0,0.08302426338195801
1028.0,0.6293396353721619
1029.0,0.8177003860473633
1030.0,0.02115444652736187
1031.0,0.989594042301178
1032.0,0.3277420401573181
1033.0,0.9958456754684448
1034.0,0.6720406413078308
1035.0,0.9411238431930542
1036.0,0.9016203284263611
1037.0,0.9879555702209473
1038.0,0.46317237615585327
1039.0,0.9598628282546997
1040.0,0.9429715871810913
1041.0,0.02292923629283905
1042.0,0.4416351318359375
1043.0,0.04087726026773453
1044.0,0.03703092038631439
1045.0,0.006854505743831396
1046.0,0.17946231365203857
1047.0,0.998689591884613
1048.0,0.2877872586250305
1049.0,0.004277249798178673
1050.0,0.9932620525360107
1051.0,0.00051864143460989
1052.0,0.7246986627578735
1053.0,0.30473920702934265
1054.0,0.08688028901815414
1055.0,0.19259464740753174
1056.0,0.0039716195315122604
1057.0,0.9577275514602661
1058.0,0.13407820463180542
1059.0,0.8617047071456909
1060.0,0.6107743978500366
1061.0,0.03309908136725426
1062.0,0.04734116047620773
1063.0,0.9891461133956909
1064.0,0.892970085144043
1065.0,0.021706990897655487
1066.0,0.9861479997634888
1067.0,0.130422905087471
1068.0,0.02572530321776867
1069.0,0.011621580459177494
1070.0,0.9757651090621948
