id,pred_realmlp_full_data
557.0,0.9894641637802124
558.0,0.9279207587242126
559.0,0.6180824041366577
560.0,0.02302424982190132
561.0,0.9355334043502808
562.0,0.38832589983940125
563.0,0.958061158657074
564.0,0.10652537643909454
565.0,0.007788123097270727
566.0,0.11486359685659409
567.0,0.9536088109016418
568.0,0.40746814012527466
569.0,0.9874866008758545
570.0,0.037482693791389465
571.0,0.034512750804424286
572.0,0.014591461047530174
573.0,0.4978691637516022
574.0,0.009136267937719822
575.0,0.010191886685788631
576.0,0.9912307262420654
577.0,0.1713828146457672
578.0,0.012805701233446598
579.0,0.35354694724082947
580.0,0.9871390461921692
581.0,0.9239522814750671
582.0,0.0030121803283691406
583.0,0.03790386766195297
584.0,0.07515843957662582
585.0,0.15457992255687714
586.0,0.0923965573310852
587.0,0.08598131686449051
588.0,0.02729848586022854
589.0,0.21509385108947754
590.0,0.9627315402030945
591.0,0.0466759167611599
592.0,0.8143028616905212
593.0,0.09049289673566818
594.0,0.6734078526496887
595.0,0.4216664731502533
596.0,0.9606747627258301
597.0,0.9718589186668396
598.0,0.019835324957966805
599.0,0.039492618292570114
600.0,0.12377996742725372
601.0,0.014161856845021248
602.0,0.8527844548225403
603.0,0.5986288189888
604.0,0.5421737432479858
605.0,0.15523038804531097
606.0,0.09929641336202621
607.0,0.7114354968070984
608.0,0.02274763025343418
609.0,0.02159333974123001
610.0,0.9912473559379578
611.0,0.016311006620526314
612.0,0.4368431568145752
613.0,0.9983617663383484
614.0,0.7305890917778015
615.0,0.18524685502052307
616.0,0.15138748288154602
617.0,0.00432377215474844
618.0,0.021086713299155235
619.0,0.26093870401382446
620.0,0.6524797081947327
621.0,0.9902674555778503
622.0,0.0042823366820812225
623.0,0.9809601306915283
624.0,0.7037962675094604
625.0,0.9791841506958008
626.0,0.10734235495328903
627.0,0.006275680847465992
628.0,0.9818794131278992
629.0,0.20994094014167786
630.0,0.029838204383850098
631.0,0.10658565908670425
632.0,0.24350319802761078
633.0,0.129302978515625
634.0,0.9009438753128052
635.0,0.013934106566011906
636.0,0.01896101050078869
637.0,0.008037582039833069
638.0,0.7878376245498657
639.0,0.8813450932502747
640.0,0.9047632217407227
641.0,0.9901751279830933
642.0,0.9153497815132141
643.0,0.12330183386802673
644.0,0.036211881786584854
645.0,0.9670469164848328
646.0,0.8655683398246765
647.0,0.982740044593811
648.0,0.012672696262598038
649.0,0.11767600476741791
650.0,0.020197557285428047
651.0,0.9903188943862915
652.0,0.02776324562728405
653.0,0.48356539011001587
654.0,0.8955875635147095
655.0,0.7069545388221741
656.0,0.006272044498473406
657.0,0.01605498604476452
658.0,0.005926690995693207
659.0,0.0053360783495008945
660.0,0.4397619068622589
661.0,0.04268869757652283
662.0,0.9459846615791321
663.0,0.9890073537826538
664.0,0.9969099164009094
665.0,0.956367015838623
666.0,0.9876910448074341
667.0,0.9389995336532593
668.0,0.021240081638097763
669.0,0.5343027114868164
670.0,0.9965925812721252
671.0,0.1993410885334015
672.0,0.9571258425712585
673.0,0.3115916848182678
674.0,0.3440607786178589
675.0,0.9892815351486206
676.0,0.9148405194282532
677.0,0.0769994929432869
678.0,0.002457675291225314
679.0,0.29342472553253174
680.0,0.9529517889022827
681.0,0.7154401540756226
682.0,0.045339733362197876
683.0,0.9926608800888062
684.0,0.06417065113782883
685.0,0.9892164468765259
686.0,0.1282808482646942
687.0,0.33285921812057495
688.0,0.8515708446502686
689.0,0.49296054244041443
690.0,0.44790855050086975
691.0,0.9975001215934753
692.0,0.04902895539999008
693.0,0.0190917756408453
694.0,0.8440302610397339
695.0,0.3612755239009857
696.0,0.002658003941178322
697.0,0.004830851219594479
698.0,0.8382750749588013
699.0,0.09092973917722702
700.0,0.9419963955879211
701.0,0.482292503118515
702.0,0.030358608812093735
703.0,0.023802727460861206
704.0,0.4420701265335083
705.0,0.030278336256742477
706.0,0.9963997602462769
707.0,0.5827508568763733
708.0,0.6556832194328308
709.0,0.8694155216217041
710.0,0.10272662341594696
711.0,0.02588188275694847
712.0,0.03120727278292179
713.0,0.08907698094844818
714.0,0.47385212779045105
715.0,0.7328319549560547
716.0,0.9970734119415283
717.0,0.09141340106725693
718.0,0.013086836785078049
719.0,0.9727994203567505
720.0,0.05770609900355339
721.0,0.9831424355506897
722.0,0.05021415650844574
723.0,0.87687748670578
724.0,0.005047185812145472
725.0,0.4053877890110016
726.0,0.008940193802118301
727.0,0.8395727872848511
728.0,0.37648648023605347
729.0,0.17567192018032074
730.0,0.40314263105392456
731.0,0.47687000036239624
732.0,0.9674596786499023
733.0,0.04405391961336136
734.0,0.9852772355079651
735.0,0.004779225680977106
736.0,0.9848343133926392
737.0,0.06905045360326767
738.0,0.016871817409992218
739.0,0.9982969164848328
740.0,0.9615126252174377
741.0,0.09281904995441437
742.0,0.011053739115595818
743.0,0.24263226985931396
744.0,0.39281049370765686
745.0,0.003761659376323223
746.0,0.1011938825249672
747.0,0.9030792117118835
748.0,0.11504793912172318
749.0,0.10365071892738342
750.0,0.982583224773407
751.0,0.9817700982093811
752.0,0.01453100424259901
753.0,0.9886699914932251
754.0,0.04915753751993179
755.0,0.9881350994110107
756.0,0.8543985486030579
757.0,0.9438955187797546
758.0,0.8531493544578552
759.0,0.7082745432853699
760.0,0.0042171538807451725
761.0,0.03236605226993561
762.0,0.9833259582519531
763.0,0.10819387435913086
764.0,0.1052124872803688
765.0,0.16068869829177856
766.0,0.09809014946222305
767.0,0.7708442807197571
768.0,0.024932781234383583
769.0,0.20681767165660858
770.0,0.007049271836876869
771.0,0.021879011765122414
772.0,0.07517672330141068
773.0,0.14276930689811707
774.0,0.9953116774559021
775.0,0.8050522804260254
776.0,0.9988231062889099
777.0,0.9574531316757202
778.0,0.23216509819030762
779.0,0.07543351501226425
780.0,0.9940504431724548
781.0,0.452443391084671
782.0,0.997520387172699
783.0,0.002547340700402856
784.0,0.008217936381697655
785.0,0.8398134708404541
786.0,0.7944170832633972
787.0,0.9071924686431885
788.0,0.9928777813911438
789.0,0.11780331283807755
790.0,0.07572130113840103
791.0,0.8967458605766296
792.0,0.9704556465148926
793.0,0.9917858242988586
794.0,0.8043919801712036
795.0,0.02608749270439148
796.0,0.6820467710494995
797.0,0.03025655448436737
798.0,0.26515743136405945
799.0,0.013098420575261116
800.0,0.3688335120677948
801.0,0.9493704438209534
802.0,0.9973254203796387
803.0,0.19868549704551697
804.0,0.014388799667358398
805.0,0.9176730513572693
806.0,0.2392345368862152
807.0,0.1979426145553589
808.0,0.00551587762311101
809.0,0.0887802243232727
810.0,0.052716661244630814
811.0,0.01837710291147232
812.0,0.07338017225265503
813.0,0.014625376090407372
814.0,0.9894012808799744
815.0,0.6437997817993164
816.0,0.48889729380607605
817.0,0.00847160629928112
818.0,0.05760098993778229
819.0,0.9864885210990906
820.0,0.7083912491798401
821.0,0.005563586950302124
822.0,0.020380502566695213
823.0,0.9966133236885071
824.0,0.011507075279951096
825.0,0.87578284740448
826.0,0.04415610432624817
827.0,0.9676479697227478
828.0,0.9845678806304932
829.0,0.9673017263412476
830.0,0.9974257349967957
831.0,0.027746479958295822
832.0,0.9576405882835388
833.0,0.9853298664093018
834.0,0.35413774847984314
835.0,0.15684406459331512
836.0,0.9969935417175293
837.0,0.976428210735321
838.0,0.036838822066783905
839.0,0.8272740840911865
840.0,0.0413944236934185
841.0,0.9821757674217224
842.0,0.8043239116668701
843.0,0.9958194494247437
844.0,0.9963390827178955
845.0,0.9495589733123779
846.0,0.9245185256004333
847.0,0.922458827495575
848.0,0.11221932619810104
849.0,0.8547953963279724
850.0,0.18974332511425018
851.0,0.1493138074874878
852.0,0.9867172241210938
853.0,0.5348995923995972
854.0,0.055308423936367035
855.0,0.018365154042840004
856.0,0.7680369019508362
857.0,0.12809965014457703
858.0,0.01928219385445118
859.0,0.16634102165699005
860.0,0.9121958613395691
861.0,0.013879042118787766
862.0,0.9626237750053406
863.0,0.9981720447540283
864.0,0.04235931858420372
865.0,0.8856590390205383
866.0,0.1516389399766922
867.0,0.9673851728439331
868.0,0.8706488013267517
869.0,0.009966259822249413
870.0,0.7741137742996216
871.0,0.9460585117340088
872.0,0.021288812160491943
873.0,0.9875687956809998
874.0,0.99638831615448
875.0,0.9886059165000916
876.0,0.3394301235675812
877.0,0.9670377969741821
878.0,0.7867393493652344
879.0,0.8692747950553894
880.0,0.35479241609573364
881.0,0.07942558825016022
882.0,0.12702834606170654
883.0,0.9948115348815918
884.0,0.9848529100418091
885.0,0.6892901659011841
886.0,0.8414533734321594
887.0,0.9860078692436218
888.0,0.10212671011686325
889.0,0.21424998342990875
890.0,0.06342828273773193
891.0,0.9387673139572144
892.0,0.9805214405059814
893.0,0.023449409753084183
894.0,0.21795430779457092
895.0,0.3838796019554138
896.0,0.9777114987373352
897.0,0.03507780656218529
898.0,0.014245877042412758
899.0,0.1025509238243103
900.0,0.3194527328014374
901.0,0.012790855020284653
902.0,0.8781628012657166
903.0,0.03242998197674751
904.0,0.998591959476471
905.0,0.08348451554775238
906.0,0.009168821386992931
907.0,0.9972315430641174
908.0,0.9779932498931885
909.0,0.9006427526473999
910.0,0.0030567541252821684
911.0,0.9166362881660461
912.0,0.034722957760095596
913.0,0.025110727176070213
914.0,0.023402195423841476
915.0,0.9946402907371521
916.0,0.5237892866134644
917.0,0.23748424649238586
918.0,0.3394164741039276
919.0,0.9775671362876892
920.0,0.8600727915763855
921.0,0.003939473070204258
922.0,0.8585529327392578
923.0,0.2431337684392929
924.0,0.7742389440536499
925.0,0.012877955101430416
926.0,0.1919868439435959
927.0,0.13630478084087372
928.0,0.10405102372169495
929.0,0.9874934554100037
930.0,0.024069340899586678
931.0,0.8980780839920044
932.0,0.23529934883117676
933.0,0.992994487285614
934.0,0.01682756468653679
935.0,0.006145735736936331
936.0,0.8885094523429871
937.0,0.9479760527610779
938.0,0.4482317268848419
939.0,0.9867148995399475
940.0,0.005665089935064316
941.0,0.12197060883045197
942.0,0.9976644515991211
943.0,0.04617539420723915
944.0,0.01918068341910839
945.0,0.4900234639644623
946.0,0.049856334924697876
947.0,0.9241225719451904
948.0,0.15774954855442047
949.0,0.10192810744047165
950.0,0.020403701812028885
951.0,0.9656647443771362
952.0,0.02171422727406025
953.0,0.9790534377098083
954.0,0.48148101568222046
955.0,0.04634799435734749
956.0,0.15546876192092896
957.0,0.9213975667953491
958.0,0.057580895721912384
959.0,0.5385695099830627
960.0,0.07439224421977997
961.0,0.9872100353240967
962.0,0.13872785866260529
963.0,0.10616780072450638
964.0,0.06288699060678482
965.0,0.9222509860992432
966.0,0.02968793548643589
967.0,0.9921755194664001
968.0,0.8401462435722351
969.0,0.15393322706222534
970.0,0.30105990171432495
971.0,0.69437175989151
972.0,0.03991629183292389
973.0,0.03308285027742386
974.0,0.36236312985420227
975.0,0.9920331835746765
976.0,0.03327897563576698
977.0,0.9177151918411255
978.0,0.8297657370567322
979.0,0.23334410786628723
980.0,0.9696100950241089
981.0,0.01679857447743416
982.0,0.3521886467933655
983.0,0.9946627616882324
984.0,0.009982006624341011
985.0,0.005969350691884756
986.0,0.787818193435669
987.0,0.007119257468730211
988.0,0.015449990518391132
989.0,0.12180168181657791
990.0,0.9694036245346069
991.0,0.6801483631134033
992.0,0.9751898050308228
993.0,0.9970324039459229
994.0,0.5674229860305786
995.0,0.0062316227704286575
996.0,0.2569350600242615
997.0,0.06538508832454681
998.0,0.05221438407897949
999.0,0.04303307086229324
1000.0,0.03199005126953125
1001.0,0.025576023384928703
1002.0,0.05791431665420532
1003.0,0.3591386675834656
1004.0,0.004598429426550865
1005.0,0.8226915597915649
1006.0,0.013401628471910954
1007.0,0.4189950227737427
1008.0,0.1055583581328392
1009.0,0.986178994178772
1010.0,0.6219881772994995
1011.0,0.9932278990745544
1012.0,0.9968516230583191
1013.0,0.13366436958312988
1014.0,0.29443833231925964
1015.0,0.08049599826335907
1016.0,0.004107562825083733
1017.0,0.9911710619926453
1018.0,0.9678043723106384
1019.0,0.3652847707271576
1020.0,0.9887720942497253
1021.0,0.9436188340187073
1022.0,0.981927752494812
1023.0,0.18469105660915375
1024.0,0.8797227740287781
1025.0,0.021805817261338234
1026.0,0.06146011874079704
1027.0,0.07909034937620163
1028.0,0.6620019674301147
1029.0,0.8012188673019409
1030.0,0.029729530215263367
1031.0,0.9934337139129639
1032.0,0.22574347257614136
1033.0,0.9906484484672546
1034.0,0.7266700863838196
1035.0,0.887091875076294
1036.0,0.9059181213378906
1037.0,0.9881166219711304
1038.0,0.4107391834259033
1039.0,0.9643989205360413
1040.0,0.9450360536575317
1041.0,0.022022727876901627
1042.0,0.7119506597518921
1043.0,0.03878436237573624
1044.0,0.03349510580301285
1045.0,0.0058654798194766045
1046.0,0.18204236030578613
1047.0,0.9989816546440125
1048.0,0.3391628563404083
1049.0,0.0064261783845722675
1050.0,0.9943189024925232
1051.0,0.0016109555726870894
1052.0,0.6628685593605042
1053.0,0.2929359972476959
1054.0,0.055506691336631775
1055.0,0.1730259358882904
1056.0,0.005701572168618441
1057.0,0.9672815203666687
1058.0,0.1301761418581009
1059.0,0.9028183221817017
1060.0,0.5443142652511597
1061.0,0.027417052537202835
1062.0,0.04803283512592316
1063.0,0.9838125109672546
1064.0,0.8849107623100281
1065.0,0.017213977873325348
1066.0,0.9780738949775696
1067.0,0.0767001137137413
1068.0,0.02277328632771969
1069.0,0.016399670392274857
1070.0,0.9743677973747253
