id,pred_xgb_shallow_te_full_data
84.0,0.005882443860173225
85.0,0.008510855957865715
86.0,0.023141633719205856
87.0,0.9381327629089355
88.0,0.968862771987915
89.0,0.06640568375587463
90.0,0.010805877856910229
91.0,0.009623069316148758
92.0,0.8528040051460266
93.0,0.004229272715747356
94.0,0.28171253204345703
95.0,0.9720433950424194
96.0,0.20113186538219452
97.0,0.9205611944198608
98.0,0.012815026566386223
99.0,0.5647237300872803
100.0,0.5119028091430664
101.0,0.10495889186859131
102.0,0.8391599655151367
103.0,0.8392462134361267
104.0,0.06313164532184601
105.0,0.007351120468229055
106.0,0.4007938802242279
107.0,0.3315310478210449
108.0,0.4946196675300598
109.0,0.9247756004333496
110.0,0.9834020137786865
111.0,0.5151576995849609
112.0,0.9276745319366455
113.0,0.006758149713277817
114.0,0.8443474173545837
115.0,0.719508171081543
116.0,0.832522988319397
117.0,0.31837302446365356
118.0,0.278443843126297
119.0,0.9698003530502319
120.0,0.9288234710693359
121.0,0.9430291056632996
122.0,0.00888796802610159
123.0,0.007278378587216139
124.0,0.9119316339492798
125.0,0.8202402591705322
126.0,0.013511665165424347
127.0,0.1402071714401245
128.0,0.39414167404174805
129.0,0.9994197487831116
130.0,0.8406275510787964
131.0,0.005753439385443926
132.0,0.0397767573595047
133.0,0.08665492385625839
134.0,0.038017623126506805
135.0,0.009715799242258072
136.0,0.34790903329849243
137.0,0.26490870118141174
138.0,0.9995189905166626
139.0,0.958146870136261
140.0,0.04679417610168457
141.0,0.6061439514160156
142.0,0.06730041652917862
143.0,0.14189046621322632
144.0,0.07481710612773895
145.0,0.5346498489379883
146.0,0.3170092701911926
147.0,0.9940808415412903
148.0,0.013813881203532219
149.0,0.05685695260763168
150.0,0.5837830305099487
151.0,0.006647178903222084
152.0,0.0887729823589325
153.0,0.9438868165016174
154.0,0.001594889210537076
155.0,0.21549543738365173
156.0,0.9811680316925049
157.0,0.8528825044631958
158.0,0.2772488296031952
159.0,0.9977589249610901
160.0,0.6634900569915771
161.0,0.004864240065217018
162.0,0.25435131788253784
163.0,0.9959334135055542
164.0,0.05346846580505371
165.0,0.009320219978690147
166.0,0.040547989308834076
167.0,0.014471417292952538
168.0,0.9749072194099426
169.0,0.9613639712333679
170.0,0.9221271276473999
171.0,0.008612154982984066
172.0,0.9780418872833252
173.0,0.025301530957221985
174.0,0.9910995960235596
175.0,0.08857394754886627
176.0,0.7883788347244263
177.0,0.037687450647354126
178.0,0.008154966868460178
179.0,0.07142092287540436
180.0,0.017068877816200256
181.0,0.7887551188468933
182.0,0.013504509814083576
183.0,0.9858540296554565
184.0,0.1608719676733017
185.0,0.10798408091068268
186.0,0.7992932200431824
187.0,0.7214999198913574
188.0,0.9625586867332458
189.0,0.6270705461502075
190.0,0.01119997538626194
191.0,0.0778939425945282
192.0,0.007782273925840855
193.0,0.02245858497917652
194.0,0.14591775834560394
195.0,0.6930285692214966
196.0,0.43919533491134644
197.0,0.9838088750839233
198.0,0.9198090434074402
199.0,0.034767717123031616
200.0,0.790698230266571
201.0,0.40684396028518677
202.0,0.8954740762710571
203.0,0.9342979788780212
204.0,0.08196797966957092
205.0,0.04215850681066513
206.0,0.05350923165678978
207.0,0.9921584725379944
208.0,0.9123554229736328
209.0,0.9954604506492615
210.0,0.24106274545192719
211.0,0.46533167362213135
212.0,0.040089190006256104
213.0,0.7215771675109863
214.0,0.002008889801800251
215.0,0.07187735289335251
216.0,0.5623757839202881
217.0,0.8974997401237488
218.0,0.837705671787262
219.0,0.2609034478664398
220.0,0.8250545263290405
221.0,0.5527087450027466
222.0,0.998347818851471
223.0,0.05615875869989395
224.0,0.3446696102619171
225.0,0.6672942638397217
226.0,0.015684479847550392
227.0,0.8690775036811829
228.0,0.0020310338586568832
229.0,0.9934005737304688
230.0,0.02009245939552784
231.0,0.013416744768619537
232.0,0.5499012470245361
233.0,0.010624774731695652
234.0,0.012595335021615028
235.0,0.9735638499259949
236.0,0.032465264201164246
237.0,0.9992091655731201
238.0,0.9606277942657471
239.0,0.09051644802093506
240.0,0.004655248485505581
241.0,0.013270407915115356
242.0,0.3542715609073639
243.0,0.9972811341285706
244.0,0.8274565935134888
245.0,0.04558059945702553
246.0,0.013489975593984127
247.0,0.7937285304069519
248.0,0.6675721406936646
249.0,0.4021499752998352
250.0,0.9718577265739441
251.0,0.9841724634170532
252.0,0.9863725304603577
253.0,0.004627708345651627
254.0,0.7063188552856445
255.0,0.43452131748199463
256.0,0.00534343346953392
257.0,0.05119457095861435
258.0,0.048323098570108414
259.0,0.006017304956912994
260.0,0.876688539981842
261.0,0.1613391637802124
262.0,0.3923855125904083
263.0,0.40471237897872925
264.0,0.003805084154009819
265.0,0.24219754338264465
266.0,0.9972341060638428
267.0,0.35505732893943787
268.0,0.844822347164154
269.0,0.020220570266246796
270.0,0.04609508812427521
271.0,0.9730668663978577
272.0,0.06120864674448967
273.0,0.8840534687042236
274.0,0.9920143485069275
275.0,0.018060728907585144
276.0,0.1662769913673401
277.0,0.007659091614186764
278.0,0.007894478738307953
279.0,0.9855241775512695
280.0,0.9760133028030396
281.0,0.03719156235456467
282.0,0.9884287714958191
283.0,0.9983861446380615
284.0,0.1395309865474701
285.0,0.3634798228740692
286.0,0.0017174158710986376
287.0,0.9931792616844177
288.0,0.9321396946907043
289.0,0.9733709692955017
290.0,0.9899908304214478
291.0,0.14902393519878387
292.0,0.8351895213127136
293.0,0.2127324640750885
294.0,0.5354043841362
295.0,0.0813189297914505
296.0,0.921782374382019
297.0,0.01148147415369749
298.0,0.9696161150932312
299.0,0.9927537441253662
300.0,0.9995939135551453
301.0,0.008783159777522087
302.0,0.832618236541748
303.0,0.0071885837242007256
304.0,0.9042971134185791
305.0,0.5095309615135193
306.0,0.9924651384353638
307.0,0.9557996988296509
308.0,0.017053987830877304
309.0,0.9384150505065918
310.0,0.4343174695968628
311.0,0.9826078414916992
312.0,0.9830206632614136
313.0,0.022239064797759056
314.0,0.994392991065979
315.0,0.5474671125411987
316.0,0.4116300046443939
317.0,0.029160521924495697
318.0,0.023120827972888947
319.0,0.01724335551261902
320.0,0.14390206336975098
321.0,0.9309912919998169
322.0,0.7891602516174316
323.0,0.018093591555953026
324.0,0.8915420770645142
325.0,0.3028196096420288
326.0,0.9943439960479736
327.0,0.15142229199409485
328.0,0.8824357986450195
329.0,0.10789158940315247
330.0,0.9415680766105652
331.0,0.5973401069641113
332.0,0.11248627305030823
333.0,0.10511144250631332
334.0,0.3286263644695282
335.0,0.9983966946601868
336.0,0.02508770488202572
337.0,0.04532423987984657
338.0,0.014138870872557163
339.0,0.049396079033613205
340.0,0.16624894738197327
341.0,0.9995203018188477
342.0,0.9025271534919739
343.0,0.11641521751880646
344.0,0.04229997843503952
345.0,0.986100435256958
346.0,0.9467172026634216
347.0,0.6410119533538818
348.0,0.005813148804008961
349.0,0.04935956373810768
350.0,0.9829492568969727
351.0,0.028532471507787704
352.0,0.7243557572364807
353.0,0.9837672114372253
354.0,0.9758152961730957
355.0,0.020018726587295532
356.0,0.022330978885293007
357.0,0.0995059460401535
358.0,0.18373410403728485
359.0,0.7101790904998779
360.0,0.001444612629711628
361.0,0.998805046081543
362.0,0.9885237812995911
363.0,0.3565390706062317
364.0,0.3978657126426697
365.0,0.7208892703056335
366.0,0.036041997373104095
367.0,0.021816831082105637
368.0,0.004404532723128796
369.0,0.018085483461618423
370.0,0.9484999775886536
371.0,0.9310932159423828
372.0,0.02024044468998909
373.0,0.66062992811203
374.0,0.03449755907058716
375.0,0.44393056631088257
376.0,0.9896857738494873
377.0,0.3849870562553406
378.0,0.29504820704460144
379.0,0.9813742637634277
380.0,0.01309515442699194
381.0,0.9472136497497559
382.0,0.9457632303237915
383.0,0.9767271876335144
384.0,0.2576538026332855
385.0,0.38851848244667053
386.0,0.7127794623374939
387.0,0.07450718432664871
388.0,0.3825682997703552
389.0,0.006361459847539663
390.0,0.06981686502695084
391.0,0.9897242784500122
392.0,0.9497473835945129
393.0,0.07553469389677048
394.0,0.7884661555290222
395.0,0.06347474455833435
396.0,0.9964663982391357
397.0,0.006367465481162071
398.0,0.8651677966117859
399.0,0.018029823899269104
400.0,0.19760508835315704
401.0,0.047152020037174225
402.0,0.990440845489502
403.0,0.01883048564195633
404.0,0.19458170235157013
405.0,0.9419886469841003
406.0,0.03068983554840088
407.0,0.9906603097915649
408.0,0.2602565288543701
409.0,0.6789624094963074
410.0,0.9854149222373962
411.0,0.4267334043979645
412.0,0.9904202818870544
413.0,0.578890323638916
414.0,0.6998082399368286
415.0,0.2888023853302002
416.0,0.8367194533348083
417.0,0.6980835199356079
418.0,0.028878122568130493
419.0,0.06887952983379364
420.0,0.7958630323410034
421.0,0.8276154398918152
422.0,0.2301691323518753
423.0,0.9885703325271606
424.0,0.008618757128715515
425.0,0.3382807970046997
426.0,0.014683837071061134
427.0,0.009973523207008839
428.0,0.009155165404081345
429.0,0.1763453185558319
430.0,0.9979441165924072
431.0,0.5934178829193115
432.0,0.010538117960095406
433.0,0.061366304755210876
434.0,0.006359526421874762
435.0,0.008297735825181007
436.0,0.062306493520736694
437.0,0.9875978231430054
438.0,0.991635262966156
439.0,0.012859903275966644
440.0,0.017268948256969452
441.0,0.06741885095834732
442.0,0.04755841940641403
443.0,0.9063047766685486
444.0,0.37623366713523865
445.0,0.08762338757514954
446.0,0.5842208862304688
447.0,0.3992796540260315
448.0,0.18790364265441895
449.0,0.23852138221263885
450.0,0.027435187250375748
451.0,0.39614179730415344
452.0,0.7623167634010315
453.0,0.9909998178482056
454.0,0.008795314468443394
455.0,0.7563857436180115
456.0,0.0045422944240272045
457.0,0.01963428407907486
458.0,0.9400644302368164
459.0,0.5418604612350464
460.0,0.4315750300884247
461.0,0.8588024377822876
462.0,0.005965272895991802
463.0,0.9710337519645691
464.0,0.16383028030395508
465.0,0.06426970660686493
466.0,0.3840804696083069
467.0,0.016946541145443916
468.0,0.13772964477539062
469.0,0.0772361159324646
470.0,0.23887091875076294
471.0,0.0699615627527237
472.0,0.9189473390579224
473.0,0.8161619305610657
474.0,0.019585933536291122
475.0,0.011598543263971806
476.0,0.029016494750976562
477.0,0.016926687210798264
478.0,0.904714822769165
479.0,0.005653614643961191
480.0,0.9902240633964539
481.0,0.9925811886787415
482.0,0.9827897548675537
483.0,0.8056021332740784
484.0,0.9913551211357117
485.0,0.7164641618728638
486.0,0.11216264218091965
487.0,0.06348542124032974
488.0,0.5517748594284058
489.0,0.6294102072715759
490.0,0.7815138697624207
491.0,0.13832996785640717
492.0,0.6094323992729187
493.0,0.9423046112060547
494.0,0.053099021315574646
495.0,0.8023208975791931
496.0,0.9847419857978821
497.0,0.7641922831535339
498.0,0.9981904625892639
499.0,0.010053059086203575
500.0,0.10188222676515579
501.0,0.02647075429558754
502.0,0.9979451894760132
503.0,0.9060261249542236
504.0,0.0461808517575264
505.0,0.9565484523773193
506.0,0.0844603180885315
507.0,0.9790111184120178
508.0,0.9614846706390381
509.0,0.0013212363701313734
510.0,0.7128146886825562
511.0,0.9300985932350159
512.0,0.9639098644256592
513.0,0.00971624068915844
514.0,0.9496155977249146
515.0,0.9804409742355347
516.0,0.016736898571252823
517.0,0.46181994676589966
518.0,0.09696818888187408
519.0,0.12823814153671265
520.0,0.033991239964962006
521.0,0.9260756373405457
522.0,0.07049399614334106
523.0,0.939853310585022
524.0,0.886247992515564
525.0,0.5964750051498413
526.0,0.9842791557312012
527.0,0.13058289885520935
528.0,0.9955803155899048
529.0,0.9601585865020752
530.0,0.04599549621343613
531.0,0.921083927154541
532.0,0.008165710605680943
533.0,0.05486956611275673
534.0,0.843425989151001
535.0,0.002081315964460373
536.0,0.9542086124420166
537.0,0.8817934989929199
538.0,0.004574435297399759
539.0,0.8747701644897461
540.0,0.13879841566085815
541.0,0.021046509966254234
542.0,0.01740841194987297
543.0,0.3600948452949524
544.0,0.022231251001358032
545.0,0.8805853724479675
546.0,0.9902023077011108
547.0,0.681378960609436
548.0,0.6643622517585754
549.0,0.9150738716125488
550.0,0.01870969496667385
551.0,0.9648587703704834
552.0,0.023676447570323944
553.0,0.8698295950889587
554.0,0.10804206132888794
555.0,0.9983508586883545
556.0,0.8188955783843994
557.0,0.9875153303146362
558.0,0.9444852471351624
559.0,0.5461673140525818
560.0,0.01754135638475418
561.0,0.9405662417411804
562.0,0.3912946581840515
563.0,0.9544214606285095
564.0,0.09026073664426804
565.0,0.007504444569349289
566.0,0.12120725214481354
567.0,0.9648995399475098
568.0,0.37454912066459656
569.0,0.992811918258667
570.0,0.03633353114128113
571.0,0.03418915346264839
572.0,0.022638332098722458
573.0,0.6243101358413696
574.0,0.01384081318974495
575.0,0.011631684377789497
576.0,0.9921563267707825
577.0,0.152497798204422
578.0,0.018376462161540985
579.0,0.39860498905181885
580.0,0.9849307537078857
581.0,0.9285467863082886
582.0,0.0037794839590787888
583.0,0.04778587818145752
584.0,0.06419308483600616
585.0,0.10065688192844391
586.0,0.07503248751163483
587.0,0.13933289051055908
588.0,0.02816331945359707
589.0,0.2889120578765869
590.0,0.96905118227005
591.0,0.03567686304450035
592.0,0.7821612358093262
593.0,0.08390705287456512
594.0,0.7773850560188293
595.0,0.4706609845161438
596.0,0.9655846357345581
597.0,0.9866144061088562
598.0,0.027705686166882515
599.0,0.04846101254224777
600.0,0.07071375101804733
601.0,0.013879691250622272
602.0,0.914271354675293
603.0,0.4213947355747223
604.0,0.5782532095909119
605.0,0.08520150184631348
606.0,0.12240296602249146
607.0,0.6365257501602173
608.0,0.03599151223897934
609.0,0.014980397187173367
610.0,0.9820176362991333
611.0,0.02456420473754406
612.0,0.46568912267684937
613.0,0.9978615045547485
614.0,0.810313880443573
615.0,0.2938574254512787
616.0,0.1392730474472046
617.0,0.0035236580297350883
618.0,0.016898121684789658
619.0,0.2329763025045395
620.0,0.6791198253631592
621.0,0.9846068620681763
622.0,0.008976267650723457
623.0,0.9946509599685669
624.0,0.6128071546554565
625.0,0.9836851358413696
626.0,0.1564967930316925
627.0,0.004281826317310333
628.0,0.9662356972694397
629.0,0.18199416995048523
630.0,0.051789041608572006
631.0,0.08063502609729767
632.0,0.16974112391471863
633.0,0.12410687655210495
634.0,0.9075396656990051
635.0,0.011488286778330803
636.0,0.019951723515987396
637.0,0.014777952805161476
638.0,0.8374693393707275
639.0,0.8363138437271118
640.0,0.8845447301864624
641.0,0.9857801795005798
642.0,0.9109811782836914
643.0,0.17409811913967133
644.0,0.03326678276062012
645.0,0.9414793252944946
646.0,0.9042885303497314
647.0,0.9914431571960449
648.0,0.022042034193873405
649.0,0.0951034352183342
650.0,0.016304045915603638
651.0,0.9899757504463196
652.0,0.024851061403751373
653.0,0.4037528336048126
654.0,0.8849608898162842
655.0,0.7826876640319824
656.0,0.0031532268039882183
657.0,0.01502327248454094
658.0,0.00745670311152935
659.0,0.007897972129285336
660.0,0.4005492329597473
661.0,0.039363741874694824
662.0,0.9479379653930664
663.0,0.9910704493522644
664.0,0.9958449602127075
665.0,0.9662725925445557
666.0,0.9848831295967102
667.0,0.9340671300888062
668.0,0.024204427376389503
669.0,0.49370884895324707
670.0,0.9952793717384338
671.0,0.29442739486694336
672.0,0.8815366625785828
673.0,0.2718508839607239
674.0,0.2755226492881775
675.0,0.9913824200630188
676.0,0.9645566344261169
677.0,0.08653737604618073
678.0,0.00224167387932539
679.0,0.34001070261001587
680.0,0.9744635224342346
681.0,0.6939984560012817
682.0,0.01784100942313671
683.0,0.9878199100494385
684.0,0.06896154582500458
685.0,0.9865158796310425
686.0,0.1800110936164856
687.0,0.2845841944217682
688.0,0.9142675399780273
689.0,0.23479017615318298
690.0,0.45103082060813904
691.0,0.9949739575386047
692.0,0.03095860593020916
693.0,0.012811101973056793
694.0,0.8786260485649109
695.0,0.44840145111083984
696.0,0.002957887016236782
697.0,0.0071011497639119625
698.0,0.8546044826507568
699.0,0.07625684887170792
700.0,0.9549875259399414
701.0,0.39967870712280273
702.0,0.019721729680895805
703.0,0.01964253932237625
704.0,0.5285884141921997
705.0,0.011673949658870697
706.0,0.9958833456039429
707.0,0.6717450022697449
708.0,0.6651819944381714
709.0,0.8642840385437012
710.0,0.06755927205085754
711.0,0.027940737083554268
712.0,0.032570503652095795
713.0,0.1103559210896492
714.0,0.3909297585487366
715.0,0.8130741119384766
716.0,0.996623158454895
717.0,0.1661173403263092
718.0,0.02090476080775261
719.0,0.9725275635719299
720.0,0.05119679495692253
721.0,0.9934400320053101
722.0,0.05329478532075882
723.0,0.848019003868103
724.0,0.0027500579599291086
725.0,0.19190692901611328
726.0,0.02048446610569954
727.0,0.8022559285163879
728.0,0.2598891854286194
729.0,0.10873536020517349
730.0,0.4735011160373688
731.0,0.5339560508728027
732.0,0.9583665132522583
733.0,0.09409859776496887
734.0,0.9819111227989197
735.0,0.005036042537540197
736.0,0.9848196506500244
737.0,0.07246974110603333
738.0,0.00499567948281765
739.0,0.9992465972900391
740.0,0.9434836506843567
741.0,0.09389952570199966
742.0,0.013727055862545967
743.0,0.2539098262786865
744.0,0.47388893365859985
745.0,0.00559567054733634
746.0,0.06341063976287842
747.0,0.7962709069252014
748.0,0.10719823092222214
749.0,0.13718092441558838
750.0,0.9837747812271118
751.0,0.9859929084777832
752.0,0.014470653608441353
753.0,0.9855055809020996
754.0,0.02955719269812107
755.0,0.9857185482978821
756.0,0.8301261067390442
757.0,0.946087121963501
758.0,0.8112177848815918
759.0,0.7568064332008362
760.0,0.0034552961587905884
761.0,0.03194446116685867
762.0,0.9841018915176392
763.0,0.1095707044005394
764.0,0.13575266301631927
765.0,0.2039201855659485
766.0,0.10091187059879303
767.0,0.7397679090499878
768.0,0.03217175230383873
769.0,0.13254541158676147
770.0,0.009316759184002876
771.0,0.02405654639005661
772.0,0.05802490562200546
773.0,0.17177706956863403
774.0,0.9933751225471497
775.0,0.9179189205169678
776.0,0.9980679750442505
777.0,0.9134029150009155
778.0,0.20231762528419495
779.0,0.1533898413181305
780.0,0.995369017124176
781.0,0.7003703713417053
782.0,0.9989112615585327
783.0,0.0031899642199277878
784.0,0.008574306964874268
785.0,0.8473033905029297
786.0,0.7995285987854004
787.0,0.9113622903823853
788.0,0.9963464736938477
789.0,0.05187292397022247
790.0,0.06742683053016663
791.0,0.8551589846611023
792.0,0.9581266641616821
793.0,0.9948795437812805
794.0,0.8627534508705139
795.0,0.027173928916454315
796.0,0.5943294763565063
797.0,0.05556922405958176
798.0,0.24306480586528778
799.0,0.02274942956864834
800.0,0.39470475912094116
801.0,0.9885985851287842
802.0,0.995484471321106
803.0,0.24405193328857422
804.0,0.010593468323349953
805.0,0.9175076484680176
806.0,0.27462321519851685
807.0,0.19015981256961823
808.0,0.004125866107642651
809.0,0.10231010615825653
810.0,0.05708882957696915
811.0,0.016785379499197006
812.0,0.0775657594203949
813.0,0.020348133519291878
814.0,0.9933274984359741
815.0,0.5779051184654236
816.0,0.491939514875412
817.0,0.013957983814179897
818.0,0.07217474281787872
819.0,0.976603090763092
820.0,0.7677431702613831
821.0,0.008947135880589485
822.0,0.018300799652934074
823.0,0.9954930543899536
824.0,0.023383382707834244
825.0,0.7823539972305298
826.0,0.05467440187931061
827.0,0.9576492309570312
828.0,0.9820575714111328
829.0,0.9502242803573608
830.0,0.9953371286392212
831.0,0.026458658277988434
832.0,0.9613707661628723
833.0,0.9829152226448059
834.0,0.3625214099884033
835.0,0.13437378406524658
836.0,0.9934338927268982
837.0,0.9821217060089111
838.0,0.028336137533187866
839.0,0.8397942185401917
840.0,0.03405510634183884
841.0,0.9858999252319336
842.0,0.8026376962661743
843.0,0.9958372116088867
844.0,0.9978983402252197
845.0,0.9195385575294495
846.0,0.9469304084777832
847.0,0.856614351272583
848.0,0.14603206515312195
849.0,0.8804576992988586
850.0,0.2359926402568817
851.0,0.11291539669036865
852.0,0.9878367185592651
853.0,0.627747118473053
854.0,0.07959103584289551
855.0,0.01637827605009079
856.0,0.7820371985435486
857.0,0.09871551394462585
858.0,0.01175764948129654
859.0,0.19807477295398712
860.0,0.8994540572166443
861.0,0.022994723170995712
862.0,0.9595115184783936
863.0,0.9982218742370605
864.0,0.051382508128881454
865.0,0.9409461617469788
866.0,0.1615484058856964
867.0,0.973713755607605
868.0,0.9201167821884155
869.0,0.01146722212433815
870.0,0.6885735392570496
871.0,0.9027479290962219
872.0,0.0037225508131086826
873.0,0.9851149320602417
874.0,0.9955615997314453
875.0,0.9848525524139404
876.0,0.42764216661453247
877.0,0.9833981394767761
878.0,0.7988094687461853
879.0,0.8465637564659119
880.0,0.2623696029186249
881.0,0.08689215779304504
882.0,0.0841262936592102
883.0,0.9945981502532959
884.0,0.9862285256385803
885.0,0.7957022786140442
886.0,0.8453022241592407
887.0,0.9934309720993042
888.0,0.018963871523737907
889.0,0.08568952232599258
890.0,0.040614355355501175
891.0,0.9485962390899658
892.0,0.9758606553077698
893.0,0.01926935836672783
894.0,0.21091307699680328
895.0,0.52298903465271
896.0,0.9807493686676025
897.0,0.029097409918904305
898.0,0.006755606271326542
899.0,0.10377103835344315
900.0,0.4810701310634613
901.0,0.01756908930838108
902.0,0.8016846179962158
903.0,0.02054828591644764
904.0,0.9986230731010437
905.0,0.10652191936969757
906.0,0.006558859255164862
907.0,0.9963144063949585
908.0,0.9789619445800781
909.0,0.8581287264823914
910.0,0.002223330084234476
911.0,0.9330407381057739
912.0,0.006334894802421331
913.0,0.023545851930975914
914.0,0.017237838357686996
915.0,0.9923722147941589
916.0,0.5394539833068848
917.0,0.2649464011192322
918.0,0.3480243980884552
919.0,0.9754418134689331
920.0,0.8862760066986084
921.0,0.001914937631227076
922.0,0.9035831093788147
923.0,0.16535426676273346
924.0,0.8488337993621826
925.0,0.021361952647566795
926.0,0.08243026584386826
927.0,0.07244780659675598
928.0,0.062261953949928284
929.0,0.991096556186676
930.0,0.017309173941612244
931.0,0.9035338163375854
932.0,0.3682766556739807
933.0,0.9891793727874756
934.0,0.027916640043258667
935.0,0.0043825614266097546
936.0,0.8668590784072876
937.0,0.9571824073791504
938.0,0.3984755873680115
939.0,0.9610307812690735
940.0,0.012471313588321209
941.0,0.07555770128965378
942.0,0.998888373374939
943.0,0.03226089105010033
944.0,0.014024872332811356
945.0,0.4389417767524719
946.0,0.05951572582125664
947.0,0.8966172337532043
948.0,0.17852947115898132
949.0,0.16293178498744965
950.0,0.0276322104036808
951.0,0.9736073017120361
952.0,0.023064497858285904
953.0,0.9843329787254333
954.0,0.39607053995132446
955.0,0.06083653122186661
956.0,0.09999730437994003
957.0,0.9354429841041565
958.0,0.07324282824993134
959.0,0.6330886483192444
960.0,0.08050103485584259
961.0,0.9860318899154663
962.0,0.11667107045650482
963.0,0.05125899240374565
964.0,0.05019649490714073
965.0,0.9520416855812073
966.0,0.0209431704133749
967.0,0.9949072599411011
968.0,0.9000855684280396
969.0,0.12599384784698486
970.0,0.267513632774353
971.0,0.7537821531295776
972.0,0.05265940725803375
973.0,0.03687407076358795
974.0,0.21492896974086761
975.0,0.9905571937561035
976.0,0.06313605606555939
977.0,0.9680607318878174
978.0,0.5971933603286743
979.0,0.21457526087760925
980.0,0.8976740837097168
981.0,0.025039248168468475
982.0,0.3235183358192444
983.0,0.9940307140350342
984.0,0.01066967099905014
985.0,0.0037124725058674812
986.0,0.7182543277740479
987.0,0.00706436624750495
988.0,0.011752552352845669
989.0,0.10039693862199783
990.0,0.9304582476615906
991.0,0.7381591200828552
992.0,0.9719561338424683
993.0,0.9962653517723083
994.0,0.5096085071563721
995.0,0.00925101712346077
996.0,0.2547813951969147
997.0,0.10038428008556366
998.0,0.04717928171157837
999.0,0.011484889313578606
1000.0,0.031665634363889694
1001.0,0.018286343663930893
1002.0,0.08914460241794586
1003.0,0.2532214820384979
1004.0,0.0038821538910269737
1005.0,0.852823793888092
1006.0,0.008920214138925076
1007.0,0.3837619125843048
1008.0,0.1392684429883957
1009.0,0.9782525897026062
1010.0,0.6520947813987732
1011.0,0.9923912882804871
1012.0,0.9966560006141663
1013.0,0.08591996133327484
1014.0,0.3572389483451843
1015.0,0.03802868723869324
1016.0,0.0029690368101000786
1017.0,0.9824916124343872
1018.0,0.9741845726966858
1019.0,0.4821551442146301
1020.0,0.9810068607330322
1021.0,0.8817119598388672
1022.0,0.9803123474121094
1023.0,0.20252284407615662
1024.0,0.8941402435302734
1025.0,0.017288431525230408
1026.0,0.09542305022478104
1027.0,0.07877039909362793
1028.0,0.6379587650299072
1029.0,0.8100243210792542
1030.0,0.023251745849847794
1031.0,0.9896961450576782
1032.0,0.372114896774292
1033.0,0.9959841966629028
1034.0,0.6569626331329346
1035.0,0.9428673982620239
1036.0,0.8900162577629089
1037.0,0.9866587519645691
1038.0,0.47343140840530396
1039.0,0.9690772891044617
1040.0,0.9486448168754578
1041.0,0.02460881695151329
1042.0,0.4001328647136688
1043.0,0.03934086486697197
1044.0,0.04150733724236488
1045.0,0.006021699868142605
1046.0,0.17158205807209015
1047.0,0.9989222884178162
1048.0,0.2756619453430176
1049.0,0.0036501118447631598
1050.0,0.9961788058280945
1051.0,0.00037177823833189905
1052.0,0.7242103219032288
1053.0,0.3242650032043457
1054.0,0.09531466662883759
1055.0,0.22069332003593445
1056.0,0.0033754007890820503
1057.0,0.9600692987442017
1058.0,0.145067036151886
1059.0,0.8725721836090088
1060.0,0.6206244230270386
1061.0,0.033933382481336594
1062.0,0.052022602409124374
1063.0,0.9892042279243469
1064.0,0.8862550258636475
1065.0,0.018428564071655273
1066.0,0.988728404045105
1067.0,0.14399763941764832
1068.0,0.02696371264755726
1069.0,0.011626174673438072
1070.0,0.9793332815170288
