id,pred_cat_te_full_data
237.0,0.9992306300932793
238.0,0.9555291007234091
239.0,0.10093520720115526
240.0,0.005308588169888372
241.0,0.018143538571320138
242.0,0.40653955605790787
243.0,0.9968961733062114
244.0,0.8370874657092713
245.0,0.0409829480790747
246.0,0.015036946208628704
247.0,0.7946078993744944
248.0,0.6721790788942095
249.0,0.3842414417118045
250.0,0.9743141407050249
251.0,0.9865329005373807
252.0,0.9877590887179828
253.0,0.005165411505653529
254.0,0.7148833504802374
255.0,0.43617226488672733
256.0,0.005428804222467936
257.0,0.04514081000476642
258.0,0.05458388858172083
259.0,0.006724146028949116
260.0,0.8674815435036626
261.0,0.12540546783138545
262.0,0.38678568530489266
263.0,0.4072080906828776
264.0,0.004664471240256858
265.0,0.231985766811679
266.0,0.9977016000003743
267.0,0.34012924423417196
268.0,0.8310263081965733
269.0,0.01990442070796148
270.0,0.04676737472037627
271.0,0.9757173131893376
272.0,0.05828015559419283
273.0,0.8770340239777322
274.0,0.9900307240103124
275.0,0.0179340743156507
276.0,0.17073422596275883
277.0,0.007876049927846343
278.0,0.006462726492633676
279.0,0.9832827531636129
280.0,0.9781831562798298
281.0,0.04204353592897641
282.0,0.9840032450059472
283.0,0.9964824293964053
284.0,0.16762104404363737
285.0,0.37646783391172706
286.0,0.002871120998731235
287.0,0.992503105513164
288.0,0.9335202281775619
289.0,0.9762205202008747
290.0,0.9916701269790325
291.0,0.12747253514914486
292.0,0.8155816800138345
293.0,0.20645212575273408
294.0,0.5311327730724273
295.0,0.07914476036253337
296.0,0.9246090458357867
297.0,0.01193617941210025
298.0,0.9667665727182351
299.0,0.9935374259117689
300.0,0.9996859461620036
301.0,0.008307680335313233
302.0,0.8030012205998511
303.0,0.008219185461816653
304.0,0.9191985476255873
305.0,0.5133293879723981
306.0,0.993746736668019
307.0,0.9565277472572665
308.0,0.024605322017807345
309.0,0.9295346111121144
310.0,0.43561854450628734
311.0,0.9883520109715238
312.0,0.9849805171710807
313.0,0.0238706133626847
314.0,0.9951482801364232
315.0,0.5418794842127332
316.0,0.41540814904839135
317.0,0.03360864121759026
318.0,0.027158289448931804
319.0,0.01628462185157821
320.0,0.15643078805214056
321.0,0.9199073588063822
322.0,0.8038747725547868
323.0,0.02692625600377785
324.0,0.899738517424554
325.0,0.29497086298687936
326.0,0.9936071327368803
327.0,0.15109750641624592
328.0,0.8918016068368374
329.0,0.13072533364622432
330.0,0.9446414236167531
331.0,0.5430232552266656
332.0,0.11456016843589589
333.0,0.10357629237133781
334.0,0.39713626401013336
335.0,0.9985040624323597
336.0,0.03377470999989478
337.0,0.04225461953376264
338.0,0.011394500660887338
339.0,0.05466184351876702
340.0,0.13951969442874856
341.0,0.9996263291016512
342.0,0.9118340530788565
343.0,0.10070693497080588
344.0,0.05298927756442712
345.0,0.9874539324693679
346.0,0.9401738015639346
347.0,0.6085891567275566
348.0,0.006236917831091665
349.0,0.04661420627530695
350.0,0.9806565049234072
351.0,0.04908000226553228
352.0,0.7000768714482255
353.0,0.977025541544086
354.0,0.9746531063102084
355.0,0.017846784962447976
356.0,0.023338329628314804
357.0,0.08147682936252722
358.0,0.2368615239763911
359.0,0.7402273318283262
360.0,0.0025951999950154262
361.0,0.999357079405395
362.0,0.9891854446757353
363.0,0.3591999843948022
364.0,0.380547790796293
365.0,0.7279381913108882
366.0,0.03750743013780865
367.0,0.021210747721793426
368.0,0.004143757896394538
369.0,0.020218077434414138
370.0,0.9513274635800961
371.0,0.9178923811564482
372.0,0.019672643181446757
373.0,0.6169438772566055
374.0,0.04732171211599186
375.0,0.46962603024526023
376.0,0.9884999353848729
377.0,0.41825534051322527
378.0,0.31248744197911293
379.0,0.9798082531361499
380.0,0.011813046681368664
381.0,0.9449492879647494
382.0,0.940255523065295
383.0,0.972157233302904
384.0,0.2726649011087318
385.0,0.33385769203952254
386.0,0.7116926204369366
387.0,0.07924859975565125
388.0,0.36967031470952383
389.0,0.006539817915676624
390.0,0.07773682875916102
391.0,0.9906174737402121
392.0,0.9540112469007684
393.0,0.09278319611641656
394.0,0.7904158925381225
395.0,0.06678791639300916
396.0,0.9967709616546439
397.0,0.006368357177808942
398.0,0.8602561367781159
399.0,0.020845885714399496
400.0,0.2025936666068123
401.0,0.04438811369415881
402.0,0.9917894073250801
403.0,0.015737135298259243
404.0,0.20013937873523568
405.0,0.9370034096647816
406.0,0.027783874666786307
407.0,0.9914681904494241
408.0,0.27337783299675855
409.0,0.6910398238285655
410.0,0.9859677752802183
411.0,0.3862866425469622
412.0,0.9897295773166424
413.0,0.5774367415461179
414.0,0.6441093806910214
415.0,0.2649907477519779
416.0,0.8135410629727285
417.0,0.6721000874496207
418.0,0.02805609132653793
419.0,0.07799019738497213
420.0,0.7895042846004634
421.0,0.8482106428409887
422.0,0.20984832393798833
423.0,0.9868075116300596
424.0,0.007035277402795
425.0,0.34493484793412144
426.0,0.013766566962958634
427.0,0.011131919423494011
428.0,0.009876412731467528
429.0,0.16942557680618933
430.0,0.9966940990852414
431.0,0.49499420148554607
432.0,0.009944750157484788
433.0,0.05788607438505692
434.0,0.005002934150084616
435.0,0.01037913326326009
436.0,0.06483191246988837
437.0,0.9885561806832112
438.0,0.988290429455855
439.0,0.016478310702264
440.0,0.017822892091239405
441.0,0.06532712519227268
442.0,0.054475165818682766
443.0,0.859276887521008
444.0,0.38855115415327207
445.0,0.08730644104941734
446.0,0.5542927142395782
447.0,0.3180487681680531
448.0,0.2026669992943205
449.0,0.23743852595437268
450.0,0.02535871705213601
451.0,0.4068005181505848
452.0,0.6319274744048952
453.0,0.9934648152629654
454.0,0.008231554081150378
455.0,0.7748799830061894
456.0,0.004797225245825371
457.0,0.018269983610533898
458.0,0.9286720277850493
459.0,0.5367300328625537
460.0,0.4511628718324364
461.0,0.830679321678289
462.0,0.006921429607271354
463.0,0.9727521591185966
464.0,0.16687703615478539
465.0,0.0795195712489489
466.0,0.36928279792888
467.0,0.023232033147443997
468.0,0.13661683443972691
469.0,0.08468812489268199
470.0,0.25345053393481487
471.0,0.062468968877464635
472.0,0.9025108823455146
473.0,0.8124251979935636
474.0,0.016343164807183508
475.0,0.008159844011100478
476.0,0.026281061693602815
477.0,0.020103839012758487
478.0,0.897297944157647
479.0,0.005520033746385891
480.0,0.9941366775510764
481.0,0.9941924212789722
482.0,0.9825848108276475
483.0,0.7849060133137131
484.0,0.9922629905949497
485.0,0.7093203354348143
486.0,0.12254754700730681
487.0,0.055530017945251385
488.0,0.5609218435435768
489.0,0.6166863582194162
490.0,0.7476399000243227
491.0,0.12128077913142425
492.0,0.6145626245602508
493.0,0.9434897238380218
494.0,0.055544700494094455
495.0,0.806059227562578
496.0,0.9844460928122916
497.0,0.7471488896838554
498.0,0.9984278634964202
499.0,0.007994099760251915
500.0,0.10601080572787827
501.0,0.024738605163749292
502.0,0.9984798732368485
503.0,0.9177520930156797
504.0,0.05579418031720666
505.0,0.9551100327140917
506.0,0.103640292921104
507.0,0.9769655649139828
508.0,0.9602431898437134
509.0,0.002584993936316168
510.0,0.7123352935235097
511.0,0.9210896564481112
512.0,0.9610468708368192
513.0,0.011606294363797749
514.0,0.9487043790064702
515.0,0.9809107198282142
516.0,0.01406709588034486
517.0,0.4756459480285965
518.0,0.10715376345138253
519.0,0.15063757743850642
520.0,0.03344142084049603
521.0,0.9277373207416261
522.0,0.07742432390657904
523.0,0.933077859726561
524.0,0.8853840291427428
525.0,0.6149128652081107
526.0,0.9882141768339796
527.0,0.12698580512274654
528.0,0.9958749254261887
529.0,0.9563838860965725
530.0,0.048633755346566415
531.0,0.920628038306566
532.0,0.006608672388187327
533.0,0.0551177242386256
534.0,0.8332963546676598
535.0,0.0013566056073664179
536.0,0.9470939486379599
537.0,0.8845198381164862
538.0,0.004724029964705344
539.0,0.8755719901037224
540.0,0.1478444627810958
541.0,0.019430383849676793
542.0,0.019977845890141642
543.0,0.36823937333784984
544.0,0.02175559235292689
545.0,0.8292530376509347
546.0,0.9876437057283031
547.0,0.6681487803876884
548.0,0.6630660417913224
549.0,0.89874644099874
550.0,0.01798091312910148
551.0,0.9681897975855728
552.0,0.02365499048794742
553.0,0.8389619965351528
554.0,0.0815666089940385
555.0,0.9984708419311641
556.0,0.8013168349038222
557.0,0.9878065251118107
558.0,0.9448913282153079
559.0,0.5661880813239996
560.0,0.017407141575605405
561.0,0.9401642265649105
562.0,0.4042438836468422
563.0,0.9546383636301561
564.0,0.09964294667434231
565.0,0.00850769723617182
566.0,0.12436010287485644
567.0,0.958861984163982
568.0,0.3780699369806602
569.0,0.9924119655188524
570.0,0.03422281664780673
571.0,0.0338538789180307
572.0,0.020174013013531486
573.0,0.6040217791023113
574.0,0.014545597703999779
575.0,0.011146714302921702
576.0,0.9928386039098548
577.0,0.1362262996947811
578.0,0.017667940563562357
579.0,0.41182477593937944
580.0,0.9858515655646303
581.0,0.9260121901103627
582.0,0.0032394910192455858
583.0,0.03868846038362781
584.0,0.056407317656400946
585.0,0.12992390709402574
586.0,0.06872484959408628
587.0,0.14352701223970404
588.0,0.026743861743671347
589.0,0.28069381225987927
590.0,0.9697672510642811
591.0,0.03618214701066898
592.0,0.7681777540270144
593.0,0.09258533026998088
594.0,0.7224849553167528
595.0,0.45764242802450594
596.0,0.9634180433823796
597.0,0.9876951229486316
598.0,0.02960554368623832
599.0,0.051620628806790234
600.0,0.07548765039603629
601.0,0.015430402792114249
602.0,0.9171345726832538
603.0,0.445549043731157
604.0,0.5523531133868769
605.0,0.10264655884334051
606.0,0.12405745107845778
607.0,0.6554440596771693
608.0,0.032824595884114446
609.0,0.016727017803291756
610.0,0.9846159505789791
611.0,0.022488197182384907
612.0,0.5078940770953251
613.0,0.9985790214145684
614.0,0.7781997331330601
615.0,0.2790048196959963
616.0,0.13519959159184416
617.0,0.0031840507380333236
618.0,0.017256810344132244
619.0,0.24258471412037252
620.0,0.6774442529009987
621.0,0.9875204320251217
622.0,0.006979278257392467
623.0,0.9930134768019508
624.0,0.6177950079693675
625.0,0.9799284575772326
626.0,0.14192874426320073
627.0,0.005847390869563889
628.0,0.9697026086968006
629.0,0.17463118468699368
630.0,0.04495469575623018
631.0,0.09642506696560696
632.0,0.1926329376380852
633.0,0.12161797404521495
634.0,0.9064563253994965
635.0,0.010049103662695208
636.0,0.02562474051404135
637.0,0.013129381330206325
638.0,0.8343392128523938
639.0,0.7860913388998269
640.0,0.877829600170893
641.0,0.987272912756195
642.0,0.9234473299119802
643.0,0.18493680245115823
644.0,0.02953076360935285
645.0,0.9447506506518117
646.0,0.8772852955973495
647.0,0.9899771996638075
648.0,0.019281301159972515
649.0,0.09991022542270908
650.0,0.01735420292895998
651.0,0.99036846280668
652.0,0.02340857373757917
653.0,0.43353512477158596
654.0,0.8784417629996364
655.0,0.7490860535996683
656.0,0.003231265598280597
657.0,0.01706210554993044
658.0,0.007298558279336342
659.0,0.008017082855183004
660.0,0.394996407107464
661.0,0.04218912491896508
662.0,0.9409473332443395
663.0,0.9895426086298741
664.0,0.9964353373630747
665.0,0.9598704360123907
666.0,0.984058282747846
667.0,0.9400144086882378
668.0,0.021208438127712732
669.0,0.515957987703111
670.0,0.9945008635363296
671.0,0.25485071465507836
672.0,0.9026737822215873
673.0,0.2905825613555301
674.0,0.3030548054108126
675.0,0.9921887470371266
676.0,0.9603753109368671
677.0,0.08554677017516348
678.0,0.0021762095353740755
679.0,0.2977816662983533
680.0,0.9586861034926685
681.0,0.6968701512558224
682.0,0.02123352078649523
683.0,0.9899219964622737
684.0,0.07040847326643573
685.0,0.9895717920654216
686.0,0.1683468577461932
687.0,0.27732669482076133
688.0,0.9118697866214998
689.0,0.2844505555636974
690.0,0.4341647024893439
691.0,0.9965847907594576
692.0,0.037403557505560805
693.0,0.013760134405549912
694.0,0.8946423432921898
695.0,0.4100561968443608
696.0,0.0018992937385659103
697.0,0.004779055497246427
698.0,0.8441533963625414
699.0,0.08519684835974187
700.0,0.955291381116196
701.0,0.3981304359418112
702.0,0.023788543556366136
703.0,0.020366506449622266
704.0,0.5002369608552476
705.0,0.01650403467624333
706.0,0.996166855201167
707.0,0.6520044291160394
708.0,0.6709407517558298
709.0,0.8626687345980566
710.0,0.07239466215276602
711.0,0.0259403631759891
712.0,0.03512036042068256
713.0,0.10794574268789878
714.0,0.41873759864020127
715.0,0.7576731458838889
716.0,0.9976997881985307
717.0,0.1428631709584954
718.0,0.017674870968649364
719.0,0.976018865296471
720.0,0.06169877673602955
721.0,0.9865068938614234
722.0,0.05688435868095217
723.0,0.8480772894528318
724.0,0.003092259884796087
725.0,0.21503521556946392
726.0,0.017222493641124565
727.0,0.8079054831422525
728.0,0.26048707988035347
729.0,0.12536092093566503
730.0,0.4726058536034145
731.0,0.5374119738549268
732.0,0.9595994772543832
733.0,0.07084132864014533
734.0,0.9817517104791902
735.0,0.005600773492648011
736.0,0.9853649649575751
737.0,0.08320726466071851
738.0,0.005368360937337816
739.0,0.9990112705695591
740.0,0.9425175828785092
741.0,0.08255951557514984
742.0,0.012940490612303499
743.0,0.2583569017316548
744.0,0.47507156152108054
745.0,0.004471631314901676
746.0,0.06665425319613301
747.0,0.8273539526124081
748.0,0.0921321693703774
749.0,0.12412682969844265
750.0,0.981036039847436
751.0,0.9864683005314193
752.0,0.019249984271833404
753.0,0.9870280734360234
754.0,0.03419176513167083
755.0,0.9824531448608262
756.0,0.8383489222922277
757.0,0.9480171448706644
758.0,0.8179223991555729
759.0,0.747262219675393
760.0,0.0029971053645462915
761.0,0.03666694086408348
762.0,0.9804776678723665
763.0,0.12457051900765626
764.0,0.1366189415056355
765.0,0.2042664811259817
766.0,0.09777853391085499
767.0,0.7379225585935778
768.0,0.0325817689694032
769.0,0.14955303393772026
770.0,0.008178483977373733
771.0,0.0217073248588674
772.0,0.058172811784216905
773.0,0.17577022172459897
774.0,0.9928287056546345
775.0,0.9003839081356055
776.0,0.9982619484793502
777.0,0.9592223084054063
778.0,0.20899703465999075
779.0,0.16198094036711966
780.0,0.9948964295440981
781.0,0.6241090495759536
782.0,0.9987606587286217
783.0,0.002958095169705509
784.0,0.007491976400556592
785.0,0.8344876879432797
786.0,0.7756310847632502
787.0,0.903567732836537
788.0,0.9956317104736065
789.0,0.059731210248349396
790.0,0.06828531203646597
791.0,0.8910029344399112
792.0,0.9700420216113528
793.0,0.99181362498087
794.0,0.8583605059177138
795.0,0.02306806594507861
796.0,0.5869779057288026
797.0,0.04568703402434386
798.0,0.23109044262068806
799.0,0.020307177568370118
800.0,0.38975052709879104
801.0,0.9771384819211486
802.0,0.9961354010388854
803.0,0.24919108096175285
804.0,0.010933271071273096
805.0,0.9213236250661746
806.0,0.29907551535563437
807.0,0.1869344220274214
808.0,0.004747141558507811
809.0,0.10634515354873164
810.0,0.062001019012673964
811.0,0.015731421196933215
812.0,0.08542522578096758
813.0,0.02379723918385208
814.0,0.9901884252496356
815.0,0.6396648402589561
816.0,0.5125175832141109
817.0,0.012133815361780431
818.0,0.05993841148211284
819.0,0.9801671000601339
820.0,0.7772539936063063
821.0,0.006722708610518743
822.0,0.016519234535409478
823.0,0.995375089174462
824.0,0.022073839150815885
825.0,0.812835248593706
826.0,0.04593893392126357
827.0,0.9650745961805034
828.0,0.9817175085379448
829.0,0.949980115943544
830.0,0.9960995945194216
831.0,0.024472293619617596
832.0,0.954895444152268
833.0,0.981861776153526
834.0,0.39202484224256795
835.0,0.14170379014106144
836.0,0.9944776388396965
837.0,0.9789254897217576
838.0,0.027796462549229923
839.0,0.8536351415854453
840.0,0.036938955482961805
841.0,0.9874713073447321
842.0,0.7965678417162451
843.0,0.9943796948499906
844.0,0.997326197061717
845.0,0.9487927767304948
846.0,0.9489946144379809
847.0,0.8610141370556226
848.0,0.14784925474488034
849.0,0.8613886448663018
850.0,0.21632712563943013
851.0,0.12834061155885604
852.0,0.9881619936492141
853.0,0.60687850154742
854.0,0.061141650924510973
855.0,0.015071680163078352
856.0,0.772320659554289
857.0,0.09488022839293382
858.0,0.012620310958524178
859.0,0.2001295242364535
860.0,0.9024380671355952
861.0,0.019735206091553457
862.0,0.9463172743376141
863.0,0.9984368372683265
864.0,0.05103364476743164
865.0,0.9353502771206923
866.0,0.16009564642441457
867.0,0.9750351429348048
868.0,0.9196036488148925
869.0,0.009465790091572954
870.0,0.703756012575058
871.0,0.9199304945544077
872.0,0.0036711017699190664
873.0,0.9832584766227761
874.0,0.9959893303647182
875.0,0.9829908692819023
876.0,0.4209485012620385
877.0,0.9824064222777414
878.0,0.8021642837626498
879.0,0.8321056786546783
880.0,0.26761960220964587
881.0,0.0834614659346271
882.0,0.09343484463264348
883.0,0.9961276081953091
884.0,0.9836269283665475
885.0,0.7293019595149757
886.0,0.8398045762232969
887.0,0.9909267244798763
888.0,0.030602356768814603
889.0,0.10703957949481982
890.0,0.04315792647796536
891.0,0.9529204573696463
892.0,0.9703650126583927
893.0,0.01996510806528389
894.0,0.20570156986970334
895.0,0.5765244619023645
896.0,0.9797997004850153
897.0,0.03582521714405949
898.0,0.005876400835274152
899.0,0.09991926887570493
900.0,0.4705144157627923
901.0,0.01595026581275013
902.0,0.8028872616050599
903.0,0.020033783649816374
904.0,0.9984828685136236
905.0,0.08789853236047027
906.0,0.007956970007978776
907.0,0.9965126983388739
908.0,0.9778041121530775
909.0,0.8568510562465089
910.0,0.0026450103715926015
911.0,0.9289129431906693
912.0,0.0115131982664652
913.0,0.021371078790576144
914.0,0.02015673283954216
915.0,0.9924397088996783
916.0,0.546531506790223
917.0,0.2716648572531207
918.0,0.3735781511273194
919.0,0.9768515674728946
920.0,0.903688946239009
921.0,0.0017096046717803657
922.0,0.9011353933962578
923.0,0.16854827556607438
924.0,0.8462463002413859
925.0,0.020626240890645166
926.0,0.10913306595329686
927.0,0.10201724927086867
928.0,0.07970240652064993
929.0,0.9894757119345259
930.0,0.016197909526411
931.0,0.9143679171307921
932.0,0.33545635531353846
933.0,0.9889467242479675
934.0,0.02650855602392673
935.0,0.0041355223145060896
936.0,0.868971684760153
937.0,0.9485416289936943
938.0,0.4288564242652521
939.0,0.9650733783173295
940.0,0.01238260694487488
941.0,0.0908734059949998
942.0,0.9992230161241598
943.0,0.03301834953858554
944.0,0.01613603662302242
945.0,0.4319211766523252
946.0,0.046018622747093986
947.0,0.8991245362163568
948.0,0.15321355307477152
949.0,0.15454861514896406
950.0,0.02340166674449738
951.0,0.9750228250877994
952.0,0.0219967063848378
953.0,0.9816811530300729
954.0,0.4141962508662056
955.0,0.06191601216230423
956.0,0.12230083183959115
957.0,0.9312161945516986
958.0,0.073849455581309
959.0,0.6457378233283424
960.0,0.0736663946782413
961.0,0.9870712671220929
962.0,0.12264937644387668
963.0,0.062917463427726
964.0,0.06307834651013007
965.0,0.9534923040008007
966.0,0.021814586865018526
967.0,0.9951563256501353
968.0,0.8708616831037699
969.0,0.1213258661352579
970.0,0.27501297590218465
971.0,0.7441840273080593
972.0,0.04946291256646312
973.0,0.042407025745809575
974.0,0.26340652284177907
975.0,0.9903267945559572
976.0,0.058277071762053025
977.0,0.9494987543266264
978.0,0.6122576744469276
979.0,0.21168108683842174
980.0,0.9154832437699373
981.0,0.02085019123768882
982.0,0.3341837665686179
983.0,0.995745748026746
984.0,0.010206285230910512
985.0,0.0037979053266379765
986.0,0.7345633701376274
987.0,0.00579957310227866
988.0,0.013949003235360354
989.0,0.10889995185532111
990.0,0.9341711105294511
991.0,0.7255942489475852
992.0,0.9767402982574801
993.0,0.9951523252730787
994.0,0.5290189952734624
995.0,0.007859058495024027
996.0,0.23899847636761015
997.0,0.12272287987998506
998.0,0.054002268821336685
999.0,0.014356748976349499
1000.0,0.029515514484559042
1001.0,0.018446263532344492
1002.0,0.09734579756340396
1003.0,0.21371209003105457
1004.0,0.004684673573684768
1005.0,0.8729860478391058
1006.0,0.00943374943701521
1007.0,0.3830756212427548
1008.0,0.12678288222988177
1009.0,0.9828417065389964
1010.0,0.695249391340526
1011.0,0.9918861462698736
1012.0,0.9968594146227922
1013.0,0.09344674614967347
1014.0,0.3405647221399796
1015.0,0.05269953101103968
1016.0,0.0025293752287546684
1017.0,0.9852184986014407
1018.0,0.9702675556565221
1019.0,0.4336236360766404
1020.0,0.9848317401012997
1021.0,0.8956645418423346
1022.0,0.9818465683585507
1023.0,0.1843130769468507
1024.0,0.8787539150674955
1025.0,0.016666532785748988
1026.0,0.08395061207526347
1027.0,0.09003686540987285
1028.0,0.6436615921550319
1029.0,0.789292924335464
1030.0,0.02502940812731682
1031.0,0.990940856090402
1032.0,0.3042887435263754
1033.0,0.9952716471450955
1034.0,0.6623833757059298
1035.0,0.9393015263730694
1036.0,0.8949298419099719
1037.0,0.9880933834363628
1038.0,0.4634765796919803
1039.0,0.9727310672464728
1040.0,0.9418245077319245
1041.0,0.022313450894519492
1042.0,0.4472139758831607
1043.0,0.04055733185827426
1044.0,0.036328687142022184
1045.0,0.006686903232945247
1046.0,0.19025276561211607
1047.0,0.9989720122419966
1048.0,0.2849693010492105
1049.0,0.003981593674024288
1050.0,0.9957235207907168
1051.0,0.0005553088389949153
1052.0,0.7202086164356601
1053.0,0.32627492377324974
1054.0,0.09018821682444525
1055.0,0.18198534979477837
1056.0,0.0033518244427557325
1057.0,0.9564915597097666
1058.0,0.142814631532711
1059.0,0.8623031051963137
1060.0,0.5920160152059096
1061.0,0.034841444810259435
1062.0,0.04578969289814217
1063.0,0.9913194136503348
1064.0,0.885361529485791
1065.0,0.017173716284631463
1066.0,0.9812014395413515
1067.0,0.13402010548517457
1068.0,0.02455290938054689
1069.0,0.010913363894483653
1070.0,0.9813740340389266
1071.0,0.08174451728633392
1072.0,0.9896300912727798
