id,pred_adaboost_full_data
187.0,0.6029310327543713
188.0,0.7362943757186569
189.0,0.5499292832914009
190.0,0.19828870682315916
191.0,0.27509980499824577
192.0,0.20705824022324504
193.0,0.256505933335433
194.0,0.3751149757775862
195.0,0.5649815175003605
196.0,0.4525205841577659
197.0,0.7608965800519291
198.0,0.6560180160396527
199.0,0.2626953178245906
200.0,0.6010860582955102
201.0,0.4868074628488065
202.0,0.6587121201275852
203.0,0.7228529277921296
204.0,0.3131216120949143
205.0,0.2672565420899648
206.0,0.2904071859105992
207.0,0.7931279869184403
208.0,0.666280540681056
209.0,0.7861193370661443
210.0,0.40309964169747076
211.0,0.45508213888116
212.0,0.30708066605014295
213.0,0.520836815532306
214.0,0.16119784291003914
215.0,0.38496271422946227
216.0,0.5374880157191909
217.0,0.6914529261096443
218.0,0.625123916628988
219.0,0.41314719124510546
220.0,0.6239906859721732
221.0,0.5604392982999808
222.0,0.8471199985380223
223.0,0.27500575251862863
224.0,0.434861424645387
225.0,0.5515587830805816
226.0,0.2302004849306323
227.0,0.5990593242098805
228.0,0.1492770478127849
229.0,0.7862047697977519
230.0,0.22272129305943444
231.0,0.22690368459090665
232.0,0.5364397311492726
233.0,0.18930954831767213
234.0,0.1963736408401738
235.0,0.7034098320321802
236.0,0.21224023822637084
237.0,0.8729620014643602
238.0,0.7215948275367101
239.0,0.3579610457485281
240.0,0.16798122063395493
241.0,0.2339828758001144
242.0,0.44842031898678847
243.0,0.8515330156670079
244.0,0.6266542910682944
245.0,0.26482542637735723
246.0,0.20571550223729185
247.0,0.6078115490153386
248.0,0.5305313168628245
249.0,0.44571836736337406
250.0,0.7445229069242784
251.0,0.7951360042316775
252.0,0.7772166091513207
253.0,0.21698064325752786
254.0,0.5473276868081068
255.0,0.48837235086710706
256.0,0.18580850578685562
257.0,0.29510350764145366
258.0,0.33712178541833016
259.0,0.19796388639992832
260.0,0.6218411104332451
261.0,0.35691893456545326
262.0,0.4472112830600382
263.0,0.4673872139720521
264.0,0.17466959064015716
265.0,0.41230809822256065
266.0,0.8319597901815423
267.0,0.475946144624699
268.0,0.6312192185401388
269.0,0.22581942276602915
270.0,0.28315895130396296
271.0,0.7557282225704883
272.0,0.29960604221943016
273.0,0.6458481426190226
274.0,0.764699232084877
275.0,0.24209564007325277
276.0,0.38239002204975475
277.0,0.2042638644331402
278.0,0.17225428360673622
279.0,0.7599041303214895
280.0,0.7488842119939956
281.0,0.2937913727316088
282.0,0.7563795149700495
283.0,0.8214616118654403
284.0,0.37761051696016285
285.0,0.449353036187308
286.0,0.20168896184076365
287.0,0.7960513768184189
288.0,0.686183256600278
289.0,0.7391613053389222
290.0,0.7925733101838618
291.0,0.3292083590825768
292.0,0.5983121463533903
293.0,0.3933854835921892
294.0,0.5063349037681523
295.0,0.32737582776214824
296.0,0.6512046298269817
297.0,0.21932391040451896
298.0,0.7060273330524819
299.0,0.8152640167433787
300.0,0.868418109742285
301.0,0.18434060344335632
302.0,0.6180323741643777
303.0,0.21321104035951216
304.0,0.694092615085641
305.0,0.4905467491932608
306.0,0.7777842796283635
307.0,0.6609396104440096
308.0,0.30301439489584847
309.0,0.6568674233352838
310.0,0.4905117335271615
311.0,0.770982936341608
312.0,0.7741561323473367
313.0,0.23926342862611377
314.0,0.8060261760078892
315.0,0.5040923209308644
316.0,0.4876174880060996
317.0,0.2861129754519634
318.0,0.24920255489569254
319.0,0.21848773548340938
320.0,0.3989635096359898
321.0,0.6846362638664012
322.0,0.6404754405219748
323.0,0.2754411140623534
324.0,0.6581944084143473
325.0,0.4780587241865243
326.0,0.802622387826773
327.0,0.36023585552297005
328.0,0.6587359949384183
329.0,0.33877275520547956
330.0,0.722971122727919
331.0,0.4622668270262397
332.0,0.3497866276852229
333.0,0.3508954441600894
334.0,0.4804944943760007
335.0,0.8400129507700637
336.0,0.3151250964431304
337.0,0.27631390248355214
338.0,0.19833616632133436
339.0,0.31579536903369665
340.0,0.35214483238438044
341.0,0.8759648002787489
342.0,0.6974396713583699
343.0,0.3201809425756226
344.0,0.3017382070246828
345.0,0.7731507483807203
346.0,0.6519946410027752
347.0,0.5221475477024307
348.0,0.20474306431460942
349.0,0.2593171395941248
350.0,0.7524332935750218
351.0,0.3666156579307072
352.0,0.5541420044237024
353.0,0.7410346258735976
354.0,0.7479481901906333
355.0,0.20778938780521805
356.0,0.22946684306736237
357.0,0.2829121453103224
358.0,0.4585589658164983
359.0,0.5879922974222654
360.0,0.16356766134443632
361.0,0.8633494211710333
362.0,0.7837968020797548
363.0,0.47495553421284586
364.0,0.42011669421727527
365.0,0.5947690023155208
366.0,0.3259455216615537
367.0,0.23189159267967627
368.0,0.16570087059887564
369.0,0.2649189623705336
370.0,0.6981322498860764
371.0,0.6702978169741163
372.0,0.23032869967292108
373.0,0.5149604520153822
374.0,0.3464322474622841
375.0,0.4919713093042576
376.0,0.7903208515139464
377.0,0.49789907298723723
378.0,0.45119546169260616
379.0,0.763757013687049
380.0,0.2084603396662038
381.0,0.6925625904231826
382.0,0.6810723032531014
383.0,0.7385890430805717
384.0,0.407806938071209
385.0,0.4549986891981993
386.0,0.5474857365467001
387.0,0.3294138816889236
388.0,0.44634019234316563
389.0,0.1801552371046513
390.0,0.3669278942764548
391.0,0.7858669233103225
392.0,0.6848884413516387
393.0,0.3205522067628849
394.0,0.6107182672726571
395.0,0.30031715846862406
396.0,0.8089727282416794
397.0,0.18145120186155356
398.0,0.6271376443515408
399.0,0.26064327199742127
400.0,0.3826381308728425
401.0,0.2875946954240905
402.0,0.8051059619633385
403.0,0.21961722631581482
404.0,0.39170746466962914
405.0,0.6819370000860684
406.0,0.2688209754346958
407.0,0.8022424191515936
408.0,0.44209031713975494
409.0,0.5665502889669494
410.0,0.7848205524824878
411.0,0.4500097625563388
412.0,0.7507112743923325
413.0,0.5176561839094478
414.0,0.5821990036074387
415.0,0.4223894947469324
416.0,0.6259769640702609
417.0,0.554111356104444
418.0,0.25171686129693327
419.0,0.32989294532314767
420.0,0.5508420693181422
421.0,0.6013029290914621
422.0,0.39718352083775776
423.0,0.7773644215924584
424.0,0.16997261644215717
425.0,0.4063002381504731
426.0,0.22067174656823435
427.0,0.20874340087406762
428.0,0.20085869315295762
429.0,0.36539895889566665
430.0,0.8398973055236737
431.0,0.4764093320569527
432.0,0.19319297319855905
433.0,0.28284882183791527
434.0,0.17666085993096078
435.0,0.19308912994798047
436.0,0.2998961326912435
437.0,0.7666591140364197
438.0,0.8070330272497432
439.0,0.2178125771078188
440.0,0.26380744212781476
441.0,0.2986952102995324
442.0,0.28625031574103166
443.0,0.5729577830897469
444.0,0.4924110240271622
445.0,0.3205915475109196
446.0,0.5158427205450222
447.0,0.42720955210457157
448.0,0.3513953344994882
449.0,0.39011325250727796
450.0,0.2589334618229227
451.0,0.4624523368164839
452.0,0.5054516239898948
453.0,0.8163299774815067
454.0,0.18582005726983702
455.0,0.5983607423695254
456.0,0.16891970039516516
457.0,0.2369133629929883
458.0,0.6794928866058071
459.0,0.5393554590589622
460.0,0.46190141612420677
461.0,0.5834918574631951
462.0,0.18875672088553067
463.0,0.7694399724037747
464.0,0.3315006833459681
465.0,0.34704209081364146
466.0,0.47887390117509976
467.0,0.2801225434841749
468.0,0.35197079927348474
469.0,0.32435478342868285
470.0,0.4263391853241128
471.0,0.31193853197121607
472.0,0.6652848399059438
473.0,0.6046540283349904
474.0,0.21275487629022735
475.0,0.17976885651078164
476.0,0.2558035327702076
477.0,0.2639977301576914
478.0,0.6364147264254975
479.0,0.1765394186569849
480.0,0.8035979059137761
481.0,0.8210979610054365
482.0,0.7669005601698418
483.0,0.6108624450047249
484.0,0.796272534653647
485.0,0.5684300243111334
486.0,0.352766948961144
487.0,0.2997281917013683
488.0,0.5275664871180151
489.0,0.5315966700546417
490.0,0.5894519430211012
491.0,0.3277226102059706
492.0,0.5091377949338337
493.0,0.6923064810072463
494.0,0.29527504456438575
495.0,0.6070008474546955
496.0,0.7654269665833169
497.0,0.5670954019650799
498.0,0.8555087496811458
499.0,0.17579027442363293
500.0,0.3824807425734835
501.0,0.25296205858364096
502.0,0.85936436134684
503.0,0.6679978669392898
504.0,0.31780114555574884
505.0,0.7188067599223774
506.0,0.4455311776203027
507.0,0.738408334420766
508.0,0.7058124981298233
509.0,0.17817523058873797
510.0,0.5761135021084469
511.0,0.6575384801993257
512.0,0.7298954110890647
513.0,0.26631270722087125
514.0,0.7056258126019147
515.0,0.7586367076443592
516.0,0.21510863137942957
517.0,0.48938590779720104
518.0,0.3456042143737309
519.0,0.36306599648404675
520.0,0.2551417684276717
521.0,0.6989264138441765
522.0,0.3190377500634885
523.0,0.6834714986764999
524.0,0.6617617332347827
525.0,0.5448191704317542
526.0,0.7420780612667399
527.0,0.34605617391377663
528.0,0.8215145714177254
529.0,0.7189938031635001
530.0,0.2931713770533149
531.0,0.674271667465898
532.0,0.1811067906757816
533.0,0.28182081794296243
534.0,0.6177685468352979
535.0,0.1292882836814405
536.0,0.706976657798812
537.0,0.6364045042088974
538.0,0.17439289131453353
539.0,0.6196475241432429
540.0,0.35559936774302614
541.0,0.21992965616613902
542.0,0.24575084265379413
543.0,0.4499909219598715
544.0,0.24073712049707074
545.0,0.5999477207506874
546.0,0.7791060172163872
547.0,0.5487312861164438
548.0,0.5695944409126794
549.0,0.6394548736908291
550.0,0.2141041126604997
551.0,0.7398976353122223
552.0,0.2492011707876854
553.0,0.6193132719158863
554.0,0.27701596331094597
555.0,0.8450935964941608
556.0,0.6237289926893314
557.0,0.7737681155145435
558.0,0.7004398207007021
559.0,0.5647758894789267
560.0,0.23348971647498967
561.0,0.6973192679455155
562.0,0.4718698047274702
563.0,0.7094702234146232
564.0,0.35158929445089
565.0,0.2088861544921954
566.0,0.3418319903320037
567.0,0.7195019699455544
568.0,0.47194316818058846
569.0,0.7630740178967004
570.0,0.25901497300576876
571.0,0.27868725362256386
572.0,0.21232068674393922
573.0,0.5298249934860646
574.0,0.2063246320092248
575.0,0.2082180375612481
576.0,0.7857474796017907
577.0,0.3744041016245058
578.0,0.20659563950699877
579.0,0.4452522517875882
580.0,0.781206636385877
581.0,0.667288433670272
582.0,0.1610161413803888
583.0,0.26767100400667365
584.0,0.29963078444487723
585.0,0.3662764261372392
586.0,0.32829365879737304
587.0,0.34631235992729703
588.0,0.23708894497097346
589.0,0.4097507775905649
590.0,0.7461647144468081
591.0,0.2609111554429618
592.0,0.5813396136761938
593.0,0.3571558045485211
594.0,0.5439048180390984
595.0,0.4950572179069811
596.0,0.7039065804553662
597.0,0.7645284709604686
598.0,0.2510423348552949
599.0,0.2781360479750869
600.0,0.3312005744000912
601.0,0.21142654879556116
602.0,0.664619403040385
603.0,0.5070815149204098
604.0,0.5234350892386692
605.0,0.36684792022112905
606.0,0.393336959906613
607.0,0.5696972120964133
608.0,0.233573290212208
609.0,0.23796587305037956
610.0,0.7617266097257429
611.0,0.2506759796467379
612.0,0.48000225224313636
613.0,0.8634177135677492
614.0,0.6069249236113691
615.0,0.4080874463527586
616.0,0.34502563854760715
617.0,0.16393939196759894
618.0,0.2264581845837511
619.0,0.42920969581623064
620.0,0.5565071235802092
621.0,0.7635063485973768
622.0,0.18577126724112678
623.0,0.726510735434514
624.0,0.5809614328560376
625.0,0.7530895994889094
626.0,0.35983383688101706
627.0,0.176867369713197
628.0,0.7321851833849766
629.0,0.36867906315997645
630.0,0.26801154093962265
631.0,0.34023080241035936
632.0,0.40307766537523443
633.0,0.3702786096408738
634.0,0.6736765317389464
635.0,0.1969055198771837
636.0,0.2502559757085885
637.0,0.21698064325752786
638.0,0.5835713563786936
639.0,0.5522989850987746
640.0,0.6406125681153786
641.0,0.7863894663716101
642.0,0.6797314560877863
643.0,0.39373229676515903
644.0,0.2620143398574798
645.0,0.7083067137409906
646.0,0.6334784879906074
647.0,0.7658049418711941
648.0,0.21788950181146138
649.0,0.3278919289086776
650.0,0.2224314914328513
651.0,0.7879048567866244
652.0,0.2444893298495371
653.0,0.4898776083514148
654.0,0.659087206453221
655.0,0.5979424404292608
656.0,0.19727073738313747
657.0,0.22367591603723178
658.0,0.18133875090562723
659.0,0.1747536660531754
660.0,0.47887390117509976
661.0,0.2908793204130879
662.0,0.6855994788252067
663.0,0.7674939246273886
664.0,0.816361946905016
665.0,0.6988173437519443
666.0,0.7576301866036594
667.0,0.6972258175675548
668.0,0.2670361806555138
669.0,0.48759927842752065
670.0,0.81720743684151
671.0,0.3892588614769275
672.0,0.685950143948655
673.0,0.4241516392114923
674.0,0.4553982802798942
675.0,0.8029697170575131
676.0,0.6558330183416663
677.0,0.32465986661736784
678.0,0.14982000668978143
679.0,0.4329860686822097
680.0,0.697268878721762
681.0,0.5734109421878965
682.0,0.25830010035811357
683.0,0.8002633504983745
684.0,0.28341737917728826
685.0,0.7702667847096549
686.0,0.37708124742684707
687.0,0.42432035601641827
688.0,0.6391456200146731
689.0,0.43569141976264397
690.0,0.48708514821755244
691.0,0.8006988734932061
692.0,0.27601586781378223
693.0,0.21740877015426188
694.0,0.6462788828946954
695.0,0.531344301282215
696.0,0.13150241713757618
697.0,0.16377654542723669
698.0,0.640287201790248
699.0,0.31839469485243393
700.0,0.7107417642299168
701.0,0.48918073859899824
702.0,0.24274754712092234
703.0,0.23668635216008818
704.0,0.4654991498250817
705.0,0.24357205107262028
706.0,0.8339730941013438
707.0,0.5236858053290283
708.0,0.5802686380754137
709.0,0.611026439897141
710.0,0.32878506852148104
711.0,0.243337477997603
712.0,0.2736282676294386
713.0,0.32211260818908616
714.0,0.4662913501323415
715.0,0.5849796587023438
716.0,0.8542692454860681
717.0,0.3231343659902107
718.0,0.22284396575511697
719.0,0.7390357320471854
720.0,0.28540132288634507
721.0,0.7760753907331217
722.0,0.30762029491584786
723.0,0.6388938913435324
724.0,0.16114250347601106
725.0,0.43112357744229074
726.0,0.20733968508521533
727.0,0.6039875621156767
728.0,0.45314247759119936
729.0,0.35044528568782946
730.0,0.4541011798925379
731.0,0.4941261433507065
732.0,0.7123280911062286
733.0,0.28406514250173465
734.0,0.7464089157742243
735.0,0.1775841038308334
736.0,0.7568105360658958
737.0,0.34824632811066375
738.0,0.23907960562448008
739.0,0.8399818142230142
740.0,0.6849515263878743
741.0,0.3308152346084386
742.0,0.19737339049371558
743.0,0.41265502674954846
744.0,0.4695986663944873
745.0,0.1619829627963365
746.0,0.32923990784415175
747.0,0.6605093068269519
748.0,0.31063449448965247
749.0,0.35115876923228484
750.0,0.7561317451060696
751.0,0.779020044589587
752.0,0.2549290324669748
753.0,0.7799238680063446
754.0,0.28042377929696444
755.0,0.7481708450533399
756.0,0.676237063657194
757.0,0.703541346752627
758.0,0.6247535629971035
759.0,0.5989592544161533
760.0,0.15829351719893853
761.0,0.29521781731541624
762.0,0.7344524352380084
763.0,0.343057382814752
764.0,0.3280898304385705
765.0,0.3652645804617427
766.0,0.3248439965117441
767.0,0.5749618255156581
768.0,0.2730436281796886
769.0,0.39950073869358244
770.0,0.17749921927969686
771.0,0.23879669975187065
772.0,0.3019844996374344
773.0,0.3622926702405478
774.0,0.7814460872657741
775.0,0.6328302235628478
776.0,0.8469997238044905
777.0,0.739381068655517
778.0,0.41371740855523764
779.0,0.39104625756532835
780.0,0.8330867796461878
781.0,0.49816492587875977
782.0,0.8408622013092223
783.0,0.15458307780806968
784.0,0.20089858501928537
785.0,0.6220093705221537
786.0,0.5787308003508762
787.0,0.6307603235941563
788.0,0.8140811787141918
789.0,0.35850765995367134
790.0,0.30418653472350793
791.0,0.6681964987102228
792.0,0.7608048665104636
793.0,0.7539411133400904
794.0,0.6253974722487189
795.0,0.2419694945005407
796.0,0.5357532991465669
797.0,0.27069755858554767
798.0,0.41684908911063473
799.0,0.22239063566204162
800.0,0.4324231725753872
801.0,0.6902089065376718
802.0,0.8257810939436586
803.0,0.40358238681987907
804.0,0.20789114646017923
805.0,0.6725737276271578
806.0,0.4217488192009418
807.0,0.4095677038127626
808.0,0.1641775114704781
809.0,0.3238031050816317
810.0,0.2920028309895952
811.0,0.2189345951543024
812.0,0.28797071533129087
813.0,0.25260691984629946
814.0,0.7681776949272466
815.0,0.5160096876683375
816.0,0.5108158206511112
817.0,0.19745293965255944
818.0,0.2979248696902724
819.0,0.7590867138009173
820.0,0.5812530713168969
821.0,0.19330231073592458
822.0,0.2291420731550442
823.0,0.8171516888013238
824.0,0.21660119866758093
825.0,0.6105495747331989
826.0,0.2754654183518023
827.0,0.7259608357702715
828.0,0.7622624286717414
829.0,0.70587312085969
830.0,0.8209686564213569
831.0,0.2338961906062596
832.0,0.7231950533013799
833.0,0.7491998235810203
834.0,0.4606226083520413
835.0,0.35893801960327804
836.0,0.7951304822822315
837.0,0.7364612323344164
838.0,0.26092303057831606
839.0,0.639711186790329
840.0,0.2762749104464384
841.0,0.7740440461809864
842.0,0.5844373419975278
843.0,0.7722749990062749
844.0,0.8350403080967299
845.0,0.7187551526811118
846.0,0.7069592423735879
847.0,0.6324618468212606
848.0,0.3427213503007103
849.0,0.622611129140131
850.0,0.3942257627368046
851.0,0.35328187339448675
852.0,0.7717546949584371
853.0,0.5230523757545312
854.0,0.34419941284310585
855.0,0.23804674129298625
856.0,0.5879166395561058
857.0,0.3428816454662417
858.0,0.20851534320826434
859.0,0.3673505631562066
860.0,0.6635262200410503
861.0,0.21879431036206975
862.0,0.6909425694311413
863.0,0.8375805294739029
864.0,0.2919719963057917
865.0,0.6708197687623245
866.0,0.3754233212711139
867.0,0.7309026911029315
868.0,0.6630221479209103
869.0,0.21018497399710556
870.0,0.5579552534776864
871.0,0.6584002854243535
872.0,0.2396361687730391
873.0,0.7678002756486386
874.0,0.8160515604137073
875.0,0.7563398316580003
876.0,0.4416748846315391
877.0,0.7462411418075361
878.0,0.6198864044522406
879.0,0.6329405101565073
880.0,0.44251225999884447
881.0,0.3076893977928174
882.0,0.3405231080919093
883.0,0.8144522669809822
884.0,0.7577520147767364
885.0,0.5840101885729851
886.0,0.6132757647390481
887.0,0.7890823592371331
888.0,0.3345932828873718
889.0,0.40939363926411565
890.0,0.28104067162425633
891.0,0.7077505383484615
892.0,0.7401835356145862
893.0,0.22530405436519296
894.0,0.3840748509461343
895.0,0.5351545004795486
896.0,0.747902977876097
897.0,0.2899600793125578
898.0,0.21393255177942005
899.0,0.31941454363031896
900.0,0.45470581916845815
901.0,0.21914079879222045
902.0,0.631518045484349
903.0,0.2676353463479052
904.0,0.8459110814533874
905.0,0.30703915149519784
906.0,0.18938083977771197
907.0,0.8162002499921271
908.0,0.7630757737051916
909.0,0.6550985305845034
910.0,0.15952160635701076
911.0,0.6864562261794206
912.0,0.2743664295839817
913.0,0.21682208019506222
914.0,0.251488951815786
915.0,0.7994797046010429
916.0,0.5130197620478626
917.0,0.4109516973905034
918.0,0.4699027743141727
919.0,0.7637412822907099
920.0,0.606889975669122
921.0,0.1418326149104547
922.0,0.6409170202435268
923.0,0.36889570027795343
924.0,0.6121570809962686
925.0,0.24409877245511985
926.0,0.43515559051158165
927.0,0.3815458008996503
928.0,0.3421796087863494
929.0,0.7939005522926057
930.0,0.23424442524225023
931.0,0.6699651208303846
932.0,0.4224483664497443
933.0,0.7826932818646678
934.0,0.2404402158723154
935.0,0.19097681674245723
936.0,0.6501596449477831
937.0,0.7076755209423226
938.0,0.45705239551584564
939.0,0.7527287564124685
940.0,0.1953917993383579
941.0,0.36067574091974614
942.0,0.8554439788525748
943.0,0.28182081794296243
944.0,0.21985077901793074
945.0,0.4747176744559489
946.0,0.2813565192384479
947.0,0.6768193220134523
948.0,0.37670749889745786
949.0,0.3506395581420079
950.0,0.2600230202512543
951.0,0.7382425334639782
952.0,0.24333461633700051
953.0,0.7356785458112027
954.0,0.4631678948875354
955.0,0.3010870913516999
956.0,0.3684202547148704
957.0,0.6588125459988982
958.0,0.31561282747912095
959.0,0.5363418592310544
960.0,0.2837644248929132
961.0,0.7905313721071389
962.0,0.3431897983200367
963.0,0.3437572843334841
964.0,0.3242684860259091
965.0,0.6758534164046741
966.0,0.28179853999984616
967.0,0.809508150893517
968.0,0.6060680437175093
969.0,0.3518567813439616
970.0,0.4221497645619933
971.0,0.5856051809524534
972.0,0.29445976775313376
973.0,0.2743131425186919
974.0,0.46298974155145806
975.0,0.7530916962609798
976.0,0.2839628767985626
977.0,0.726558221169783
978.0,0.5757552074760538
979.0,0.39668059386834287
980.0,0.6989940517195118
981.0,0.2275521524374698
982.0,0.4528767926800764
983.0,0.8165468584844793
984.0,0.206828053325852
985.0,0.17120470213896738
986.0,0.5820259482595828
987.0,0.17454948108535812
988.0,0.22696975663057395
989.0,0.36497052143183445
990.0,0.7083762091757201
991.0,0.5667275796860809
992.0,0.7471550923280321
993.0,0.817761428094658
994.0,0.5270233997191509
995.0,0.18733685991344567
996.0,0.40311190120339524
997.0,0.3644282257260177
998.0,0.30643917957632866
999.0,0.2690827520045794
1000.0,0.24404102008889414
1001.0,0.22825430660540097
1002.0,0.31037224834350524
1003.0,0.4507988111971139
1004.0,0.17386721961072296
1005.0,0.6559107483272413
1006.0,0.2142735950281907
1007.0,0.4331450183378434
1008.0,0.3637451460171437
1009.0,0.767311160239558
1010.0,0.5390222841519308
1011.0,0.7928817867662475
1012.0,0.8388415948130966
1013.0,0.34240497821777893
1014.0,0.4297084271116166
1015.0,0.34884223810657605
1016.0,0.1635796085387526
1017.0,0.8046692015156719
1018.0,0.6918847041673034
1019.0,0.4532987786830745
1020.0,0.7844036982109286
1021.0,0.6714352174050894
1022.0,0.7637851491183303
1023.0,0.37856946169002315
1024.0,0.6292364619537328
1025.0,0.20986878686531746
1026.0,0.29117410644413816
1027.0,0.3172028842527252
1028.0,0.550647799624995
1029.0,0.6047071403361464
1030.0,0.2661006571398664
1031.0,0.790747474842986
1032.0,0.4117515746217293
1033.0,0.7671502662681097
1034.0,0.5516322622118675
1035.0,0.6861899005948625
1036.0,0.6770467247290566
1037.0,0.7854527908477298
1038.0,0.48887246295811126
1039.0,0.7397769125435097
1040.0,0.679588285013887
1041.0,0.2424777308410902
1042.0,0.5535951962846976
1043.0,0.2798452148265881
1044.0,0.27247754060026685
1045.0,0.17777350001331063
1046.0,0.37761589294145287
1047.0,0.8487616722152501
1048.0,0.42708971250627065
1049.0,0.16539095840405013
1050.0,0.8128304908656863
1051.0,0.13634911104714917
1052.0,0.5675509747100117
1053.0,0.44193865304110647
1054.0,0.3131478964108851
1055.0,0.36711608113579086
1056.0,0.1595952996764205
1057.0,0.7193089441256617
1058.0,0.3506253685819218
1059.0,0.6139153853741307
1060.0,0.5133202223207437
1061.0,0.2731490604568002
1062.0,0.27363842349194273
1063.0,0.7851853940291795
1064.0,0.639800386849305
1065.0,0.2169226922187401
1066.0,0.7416194226531726
1067.0,0.36017231776818776
1068.0,0.2557928300296602
1069.0,0.20066922433730405
1070.0,0.7582598429289926
1071.0,0.3272916453654156
1072.0,0.7935564755641976
1073.0,0.22765291962227296
