id,pred_cat_v4
249,0.36493159335798264
250,0.973188075263438
251,0.9851405179119642
252,0.9888206130097367
253,0.00571090534317863
254,0.7118524607550357
255,0.442545630468364
256,0.005980442477945014
257,0.04642972257137766
258,0.04525049365875934
259,0.006712962030160386
260,0.8679454080895791
261,0.1270245862046242
262,0.4170048301902084
263,0.40409570094711683
264,0.005266172929697345
265,0.21197844800332954
266,0.9978423160996985
267,0.3613824400388139
268,0.8492798620888324
269,0.020324949506262447
270,0.04401279813524022
271,0.975102407227018
272,0.048457463832575653
273,0.8672131904189495
274,0.9911762760229368
275,0.020430114219154298
276,0.1660204658135675
277,0.007690689840481269
278,0.006766767215499158
279,0.9823364946979845
280,0.9782326196903917
281,0.03735719510235151
282,0.9836227952954015
283,0.9967586216480249
284,0.15487227854915628
285,0.35868424921766007
286,0.0022699973562125744
287,0.9932506557112776
288,0.9300007334993058
289,0.9803753213342427
290,0.9914749383554892
291,0.1270699565565799
292,0.8111338669024392
293,0.20126424691941264
294,0.5430079079005616
295,0.07813249091707439
296,0.9138134053581065
297,0.012709782362553965
298,0.9720524054191406
299,0.993853243905054
300,0.9996633191869388
301,0.008869812774791855
302,0.7962497781815169
303,0.008201197866809217
304,0.9139493809709034
305,0.501803172870227
306,0.993903078569036
307,0.9629656296436041
308,0.028754375637519244
309,0.9322096499512726
310,0.42334927717672105
311,0.9857531880006409
312,0.9849785833975832
313,0.0231568214273883
314,0.9953119192079833
315,0.544444437388296
316,0.4379284539063079
317,0.03419854218338403
318,0.028689335491871314
319,0.015939213554486225
320,0.14794214975655434
321,0.9255286578587071
322,0.8098595537810395
323,0.025073562614731138
324,0.8918931747315215
325,0.28978101075108653
326,0.9930096584727149
327,0.14644518266691053
328,0.8921521648498716
329,0.1365038001318403
330,0.9462400729215688
331,0.5860474868517382
332,0.09964259495698269
333,0.10170005786131474
334,0.4206537280116764
335,0.9983743971690247
336,0.033032393084250176
337,0.03975424224957111
338,0.010730900088452401
339,0.061643108411602476
340,0.14271638070770076
341,0.9996175765678375
342,0.9072810727382237
343,0.10407408067715611
344,0.049073542767689986
345,0.9882828087425932
346,0.9352524601502712
347,0.6190378097159198
348,0.006427913253788487
349,0.04417451939153927
350,0.9817664019297161
351,0.0500790066237809
352,0.7418376941871789
353,0.9751802492991223
354,0.9760811777651439
355,0.016856299042407215
356,0.024396220661948083
357,0.07991459647163218
358,0.2470270734792703
359,0.6690680325740064
360,0.00262541220078516
361,0.9994441878956432
362,0.9904958673922847
363,0.3740132127417659
364,0.3565017438819716
365,0.728325006303481
366,0.03355417868877371
367,0.02057198459870041
368,0.004103261979825064
369,0.018193806217584697
370,0.9540176097533253
371,0.9224440677371537
372,0.02001117526219633
373,0.6029979567701595
374,0.04147006842447306
375,0.4001361717953658
376,0.9868472938266794
377,0.425429482818679
378,0.31811053479931517
379,0.9794266468201756
380,0.01161416689085899
381,0.9467173867347448
382,0.942283265945088
383,0.9730210059660112
384,0.3035555163147812
385,0.3274235787336687
386,0.7109399715410243
387,0.07298891853667347
388,0.38255945584231493
389,0.006059450551226845
390,0.07873429599566538
391,0.9914680372136726
392,0.9396302006881923
393,0.09260153935255457
394,0.7898516798204485
395,0.06276180145645247
396,0.996168848152337
397,0.006281392256270694
398,0.8580539987525293
399,0.020397066815131457
400,0.19075718540132441
401,0.04424241445319256
402,0.9910127152978762
403,0.016887730437301476
404,0.1676066797037278
405,0.932448152029751
406,0.02718242314328292
407,0.9907097267096183
408,0.260758005455601
409,0.6810793660272733
410,0.9874704905580043
411,0.40725409714332783
412,0.9902914666805727
413,0.5596834173864225
414,0.6884918918052957
415,0.25550724279847076
416,0.8110871186410199
417,0.680007639947099
418,0.031404756261948934
419,0.07600944055965556
420,0.7857983111207705
421,0.8305690435458721
422,0.20907762450674483
423,0.9832098670711766
424,0.007209880269456131
425,0.3640301384328445
426,0.013750871443913683
427,0.010649850272934691
428,0.010718200379555778
429,0.18767315612999957
430,0.9962334384369326
431,0.5064215814449691
432,0.01042073123434279
433,0.056047854682661866
434,0.005268355259426724
435,0.010782732403860937
436,0.06908216865094631
437,0.988658566613271
438,0.9900299811686346
439,0.016627329589658776
440,0.01801826178911672
441,0.05999741994890272
442,0.06191047135758049
443,0.8496579413822183
444,0.38752632861904807
445,0.09783416507513909
446,0.5633892229109131
447,0.319583681878689
448,0.19034516868469356
449,0.23741946723144092
450,0.0317432191547438
451,0.39102226473656876
452,0.6308426554517701
453,0.9930947890565278
454,0.00746806991144364
455,0.7743247076651815
456,0.0047220175955530585
457,0.018747782940614376
458,0.9293169590513017
459,0.5313526935310481
460,0.4600050261099217
461,0.8342581359715984
462,0.006862047840726723
463,0.9760145234247969
464,0.17495567331287543
465,0.0769599971203519
466,0.3918986394945525
467,0.022305199753481796
468,0.1428248051529783
469,0.0903855964712579
470,0.22717795871203805
471,0.0567741836668814
472,0.8958688939423478
473,0.825084942360313
474,0.01749352867756475
475,0.007465791529494451
476,0.022871570069197968
477,0.019473771366426015
478,0.8947003977143202
479,0.005650714042308941
480,0.9930602332811889
481,0.9953298462388513
482,0.9815705642287467
483,0.8072861970775105
484,0.9920637665878407
485,0.7143116821113145
486,0.12908463235250803
487,0.05754246627651859
488,0.549563005768305
489,0.6150543901940014
490,0.7441565092904953
491,0.12000472684569854
492,0.6177419497678565
493,0.941017323687868
494,0.05824132972182354
495,0.8149164581512647
496,0.9845811644634517
497,0.7535024617302224
498,0.9984307740543998
499,0.00844757879917897
500,0.10846586055916133
501,0.023179821512988082
502,0.9985968305498907
503,0.9206557319817452
504,0.05370387768998981
505,0.9581907950707526
506,0.12206810471030348
507,0.978178162261129
508,0.9611947017904766
509,0.0023956408191404825
510,0.6915168154658673
511,0.9187091864197784
512,0.9616302762543074
513,0.01255930220388395
514,0.9480770124960498
515,0.9805718567488203
516,0.013889323496431766
517,0.4497622812614888
518,0.09828872397070809
519,0.13754441829237396
520,0.0336312127361352
521,0.9294886264303961
522,0.06964047762969833
523,0.9347184816268272
524,0.8874615638136103
525,0.6426293091126897
526,0.9892923758798038
527,0.11988669554916556
528,0.996798640398164
529,0.9640328691616755
530,0.05268556108038855
531,0.9298616853006465
532,0.00704838607374778
533,0.060644806152413626
534,0.833777796511339
535,0.0012754544345753571
536,0.9509773377891313
537,0.8809156239122999
538,0.00478336989826995
539,0.8709322743560458
540,0.16065882821423488
541,0.018314873785060488
542,0.02141285390516954
543,0.37147728758650894
544,0.022526686318102868
545,0.7939591621497415
546,0.9901260251160255
547,0.6711260006963715
548,0.6149186950857167
549,0.9100144529250154
550,0.018401446180893337
551,0.9680270857135349
552,0.02168937864207485
553,0.8365029735215058
554,0.06790503488545535
555,0.9987010487628647
556,0.7877360129333404
557,0.986956756059406
558,0.9406197784776286
559,0.5467374889266053
560,0.017695692414641365
561,0.9425840935300347
562,0.3929100893899246
563,0.9460839313960536
564,0.11133773970361882
565,0.01102224513111328
566,0.13280761650059514
567,0.9628016544648565
568,0.3670514473928425
569,0.9935045111716336
570,0.03350580156285042
571,0.03598774800823801
572,0.020351514699860972
573,0.6074830013989685
574,0.014063640783015705
575,0.011258026506288507
576,0.9942249506447163
577,0.13142977707263828
578,0.018035384964911114
579,0.38712027760308354
580,0.9845119841211906
581,0.9124848365838536
582,0.0032150931240358463
583,0.04335047379220054
584,0.05393589789708783
585,0.14265498405409216
586,0.08357107773914431
587,0.14780453466674248
588,0.027786103992801386
589,0.27246672892696927
590,0.968466921197267
591,0.03630167126335193
592,0.7855055630156467
593,0.08323559795192657
594,0.7029138178558144
595,0.458688304850269
596,0.9636442170019717
597,0.9844069794223554
598,0.0337192439872631
599,0.0513174735101792
600,0.07970229439177273
601,0.014524416095930033
602,0.9121060463674112
603,0.42318895807797874
604,0.5727383162678156
605,0.10148889433734136
606,0.12645620753617778
607,0.6351983258731597
608,0.03554919951209885
609,0.022106852851087908
610,0.9848364130638444
611,0.021150797465844324
612,0.49582813948054794
613,0.9985197952722514
614,0.7684607718937857
615,0.2823934929800015
616,0.13262604301789258
617,0.0032446908075927433
618,0.018615948340571894
619,0.25424354824224976
620,0.6695237205606989
621,0.9891359681036382
622,0.007435646125375404
623,0.9930209226812805
624,0.6169860983374353
625,0.9788984590189722
626,0.1498869060419934
627,0.005409830115231597
628,0.9559823958531477
629,0.18505836308203452
630,0.03844317363996056
631,0.09563093663209274
632,0.18739425961599607
633,0.117903778209752
634,0.9029290429488108
635,0.010357223808709423
636,0.028490993153131604
637,0.013653118128961297
638,0.8597219292157271
639,0.8115595270746082
640,0.8805551486280244
641,0.9886028484519057
642,0.9286543935069874
643,0.1860405496128733
644,0.029233913366787545
645,0.9495295285465335
646,0.8827243610894336
647,0.99017611355499
648,0.020608626062283107
649,0.08239935347433293
650,0.018830467578760154
651,0.9897806393237365
652,0.025216397402516126
653,0.4290792506394146
654,0.8713688077916271
655,0.7298395149283929
656,0.003256819542936352
657,0.01587720724503838
658,0.006312225709918857
659,0.007570336119775561
660,0.3946660332746754
661,0.04673229486025826
662,0.9373481426009289
663,0.9877399997565214
664,0.995651146369562
665,0.9605231057804025
666,0.9861121023372854
667,0.9403073968030132
668,0.024501503217423733
669,0.5245952367519645
670,0.995148326125511
671,0.26518606135275125
672,0.8846197815611087
673,0.30012210419184115
674,0.30747060001098003
675,0.9919378079325705
676,0.9559081510569978
677,0.11084337158518698
678,0.0020014274363982045
679,0.2735672373462784
680,0.9602713984639634
681,0.7190501327851453
682,0.023456220522553382
683,0.9916687789108419
684,0.06483450601924153
685,0.9880842727285987
686,0.1536101557140246
687,0.29404421645166046
688,0.9087978548286665
689,0.2889719383035505
690,0.4333970824947686
691,0.9968528925391759
692,0.03826641749544512
693,0.012879715127497072
694,0.8977978718134969
695,0.5472288125164724
696,0.0017401210162485614
697,0.00535769399889681
698,0.8505208643306488
699,0.07984464268562343
700,0.9567425152424871
701,0.40708344561142373
702,0.02392320608648047
703,0.02089877747795138
704,0.5038273489503788
705,0.015014098320896395
706,0.9953033111625675
707,0.6692493155611482
708,0.6415389804220742
709,0.8634572140486995
710,0.07772129452505315
711,0.027591598000975114
712,0.030170110351121514
713,0.11562554699684055
714,0.4016314086214695
715,0.8274772257999464
716,0.9978957219035066
717,0.1493835855102922
718,0.0172629284193549
719,0.9760301775413528
720,0.058983126892298614
721,0.9878336824051088
722,0.058510473102305276
723,0.8536562050997804
724,0.0031237136784271493
725,0.22210992384847206
726,0.016304798012701786
727,0.7828165855071476
728,0.2449339409784962
729,0.13043710588251894
730,0.4743121439020652
731,0.557228155888563
732,0.9627833624798765
733,0.06892657678781522
734,0.9844697543546655
735,0.005295935610700065
736,0.9843044201724064
737,0.07973433358774358
738,0.004447408429229279
739,0.999063960488503
740,0.9503479480679597
741,0.07406159358958042
742,0.012695374291196512
743,0.262136700913482
744,0.43844573840190326
745,0.005025384335131869
746,0.06871416404040372
747,0.8254551605968008
748,0.09643325104278927
749,0.13449540638444207
750,0.9851591404496043
751,0.9884416080079274
752,0.018552644126369346
753,0.9877848533097295
754,0.03315552737692406
755,0.9851205111924546
756,0.8501491500001166
757,0.9516234724245931
758,0.8174308225129487
759,0.7432457152972143
760,0.0031603779982459215
761,0.035468883418594326
762,0.9814357374761269
763,0.12454724774125679
764,0.13425410767628884
765,0.20494561911130277
766,0.09984697484929815
767,0.7369238436739961
768,0.036633847608656
769,0.14795301912856962
770,0.008387309083521095
771,0.021204932429430726
772,0.06548730014240266
773,0.18499688644812745
774,0.9935033398059612
775,0.8951196072868548
776,0.9984215686779401
777,0.9630122491482893
778,0.19570670955956154
779,0.16004371188784494
780,0.9946556313165881
781,0.611798514222148
782,0.9985590292561114
783,0.0028306135095681065
784,0.008083797888398863
785,0.8260213775355634
786,0.7966818792089202
787,0.9002647949629184
788,0.9958554859761871
789,0.056464515222163586
790,0.07021662442582803
791,0.9141368148747587
792,0.9625394248461596
793,0.9921385757906787
794,0.8645460578018821
795,0.024243758685271677
796,0.5842096710084979
797,0.04778729626813102
798,0.21019510533087038
799,0.02175523056675739
800,0.37643446070494746
801,0.9810621289496865
802,0.9960888355286242
803,0.24283098401856018
804,0.010188828453721328
805,0.9235043414106344
806,0.29430237118598124
807,0.1840888330323342
808,0.0035400249708362713
809,0.10748846779747406
810,0.059108217324627774
811,0.01615015004515323
812,0.06490922323852291
813,0.0226096540975603
814,0.9893689709420495
815,0.6161178546605667
816,0.4871625253009218
817,0.013007582492441844
818,0.05474412149076122
819,0.9813683605728675
820,0.7791862572761137
821,0.006873523396957851
822,0.01691181135151219
823,0.9951868680552667
824,0.020994751808865304
825,0.8117250096226187
826,0.0462487305283633
827,0.965183666648435
828,0.9824940851329068
829,0.9496638995934775
830,0.9953010088275779
831,0.025293427737382704
832,0.9599923604817105
833,0.9835260708456348
834,0.39159427284752135
835,0.13913348134517925
836,0.9948793258385304
837,0.9769313671853858
838,0.025726378606515048
839,0.8628690554545075
840,0.03592260170534965
841,0.9874452560119722
842,0.8102168956550766
843,0.9956835803393176
844,0.9921150216983916
845,0.9532622219717748
846,0.9429704258322351
847,0.8982514964971304
848,0.13836769577546382
849,0.8629429378447391
850,0.23070993749235522
851,0.11579153669181719
852,0.989671258373096
853,0.6242984016630622
854,0.05429620457950848
855,0.014317547650762555
856,0.7566863095325864
857,0.09898120692807952
858,0.012227834113884867
859,0.228630066350484
860,0.9007718154872599
861,0.01937607995997694
862,0.9512636073084381
863,0.9985448379550488
864,0.04895347625851466
865,0.939191387178965
866,0.16981932615516826
867,0.9730265455000773
868,0.9071846705293027
869,0.009326381130124291
870,0.692618054460618
871,0.9132374876293814
872,0.004286125585355205
873,0.9837069576101576
874,0.9961392074059366
875,0.984763197870661
876,0.4357524138048334
877,0.9785832619043626
878,0.8187708333594368
879,0.8101332042813618
880,0.2604764697230204
881,0.07934630679946338
882,0.09467785523157901
883,0.9960723801792772
884,0.9841053928445489
885,0.6759617145949663
886,0.8359226478719389
887,0.9932823331502855
888,0.03487666482557131
889,0.09490648777434454
890,0.04601279292378596
891,0.9488473887659332
892,0.9719919639742645
893,0.021741162354859362
894,0.192101252940924
895,0.5844794135441699
896,0.9829074884258975
897,0.03652943138955719
898,0.005273635050949153
899,0.09392882989795678
900,0.44681186461662425
901,0.01631688256969073
902,0.8154912090401284
903,0.019296806372760673
904,0.998584673038342
905,0.08070705134391616
906,0.008027946838223807
907,0.9964686901254927
908,0.980230736272238
909,0.8563230891655681
910,0.002813041565267554
911,0.9308137574633446
912,0.012765589110567344
913,0.019382222316728186
914,0.02254601850615523
915,0.9939034291614788
916,0.5360522814361279
917,0.2622178297561453
918,0.3630449036690713
919,0.9776767364865568
920,0.9003522599761162
921,0.0014368372817527828
922,0.8997170650412081
923,0.17704048942333994
924,0.8506669414263535
925,0.01757348644172734
926,0.1198437622114117
927,0.1255327841549737
928,0.06463848317677028
929,0.9882465938620066
930,0.018889477846430622
931,0.9220965366447025
932,0.35424160283367634
933,0.9896282265868803
934,0.026681082447163343
935,0.003750244764216722
936,0.8793684263511203
937,0.9446742102228762
938,0.41510155946283345
939,0.9659956084611385
940,0.011749409912121582
941,0.08062218807708173
942,0.9991123876776542
943,0.03426660703197065
944,0.015357858188535217
945,0.4241384968760674
946,0.0417886902562056
947,0.8926084731288705
948,0.14467375245859557
949,0.15524677921025673
950,0.024187992718108703
951,0.9769403063431931
952,0.027377298405887544
953,0.9831569654082536
954,0.4757562231079644
955,0.05981639524833454
956,0.11412567733957768
957,0.9306070858447728
958,0.07457610446067914
959,0.6242489143373962
960,0.07825468276560944
961,0.987454578156526
962,0.1220844127447335
963,0.06029019294751825
964,0.05963653959876719
965,0.951268205500107
966,0.021982932671822494
967,0.9963103296203499
968,0.8819636933291841
969,0.11520327262165839
970,0.27405017338662196
971,0.7551848283500456
972,0.05142703691539863
973,0.04607902026966692
974,0.26967623840506827
975,0.9905559184261812
976,0.05998867088746458
977,0.9451601554902317
978,0.6151975808027916
979,0.19509186683891278
980,0.9158151706404909
981,0.022646058238017422
982,0.3355893440287
983,0.99580961054043
984,0.010678040646679248
985,0.0040713291574813034
986,0.7074209427952249
987,0.00583436622999072
988,0.014195423180523007
989,0.10118913992379806
990,0.9340139341483263
991,0.7238913306220143
992,0.9748813149085638
993,0.9966032782181679
994,0.5622282317252552
995,0.008311975659448299
996,0.22298648604433846
997,0.11317903909159407
998,0.04439235975099811
999,0.01559282693486984
1000,0.03017680405237136
1001,0.019985075353750367
1002,0.09823693335986629
1003,0.34309592626936497
1004,0.004581281806072167
1005,0.8846155352906877
1006,0.009765949155783066
1007,0.3607020345604194
1008,0.1146571499438007
1009,0.9869934992535935
1010,0.6622525866465885
1011,0.9916066076232622
1012,0.9970523242514717
1013,0.09016835308845349
1014,0.32856004833878416
1015,0.056562238462948625
1016,0.0024578905333878668
1017,0.9800136173863445
1018,0.9653390359022915
1019,0.4422137413460089
1020,0.9822084409194776
1021,0.8885468796529751
1022,0.9809859095340735
1023,0.1875329015666432
1024,0.8699655269103828
1025,0.015833116846081036
1026,0.08172021041850824
1027,0.08944619401575285
1028,0.6181099438487075
1029,0.8020673259438583
1030,0.025166874705744854
1031,0.9917732396584528
1032,0.3105416592588907
1033,0.9931406645194373
1034,0.6678431473260231
1035,0.9384373863135204
1036,0.892351844405904
1037,0.9891607602852108
1038,0.4636535831430439
1039,0.973305583011081
1040,0.9361314926050279
1041,0.027771130722435956
1042,0.49245191325385
1043,0.03874284892342746
1044,0.03620832216736861
1045,0.0062184784329159535
1046,0.1773585905657568
1047,0.9990813569704543
1048,0.28324003172652645
1049,0.003875176484519456
1050,0.9962474667383373
1051,0.0004985573508241346
1052,0.7319640236889982
1053,0.336112774201962
1054,0.08550992932497829
1055,0.17663951387338586
1056,0.003633546607727599
1057,0.9543450422007456
1058,0.13531644610505122
1059,0.8627871703464932
1060,0.5888240098508956
1061,0.03239506645988792
1062,0.04521145012099324
1063,0.990472383750661
1064,0.8931113626980972
1065,0.01600517867470671
1066,0.9824547177951821
1067,0.13123368455995146
1068,0.023681541723117726
1069,0.01050712742691735
1070,0.9812389383548897
1071,0.07779937197140428
1072,0.9896443392596633
1073,0.012070058610691905
1074,0.018267699635509047
1075,0.9949725390695485
1076,0.03501933597701539
1077,0.012446064209163974
1078,0.003939638071841329
1079,0.00504892073242252
1080,0.002374177203754074
1081,0.9816213157571132
1082,0.04757648769994559
1083,0.023670254159214983
1084,0.7370870817578873
1085,0.014729654707970129
1086,0.7086856033811129
1087,0.9878056060410587
1088,0.5482062314157373
1089,0.9952764916821091
1090,0.047503000952295704
1091,0.3764023341606818
1092,0.88322999704625
1093,0.8636308287682015
1094,0.9741150630549029
1095,0.9301772014286109
1096,0.998574285078926
1097,0.01971888779082047
1098,0.09037074254566944
1099,0.279835762841806
1100,0.03631478714551434
1101,0.9922540453561534
1102,0.6589398314802873
1103,0.9911452925619906
1104,0.04606370261874258
1105,0.23287823728881285
1106,0.03618025277410744
1107,0.04118597944382118
1108,0.1686299887452024
1109,0.16985711964948408
1110,0.014049363936089904
1111,0.17446340389123405
1112,0.14622630092754613
1113,0.03162229637389956
1114,0.10194861634919616
1115,0.09201852425784691
1116,0.920853122236057
1117,0.08760614497886968
1118,0.9877632762692452
1119,0.5945610714845937
1120,0.9957198840045621
1121,0.022833821165648287
1122,0.028783771707509048
1123,0.99509552865194
1124,0.989333413369891
1125,0.9978964362557614
1126,0.01966965418014605
1127,0.9192662527980952
1128,0.019239364015588466
1129,0.8407128577775709
1130,0.8282005030010094
1131,0.000767432989893685
1132,0.9075437935259538
1133,0.9412594727777797
1134,0.9936112940358559
1135,0.1499411817596505
1136,0.052589065681169764
1137,0.004360055066287234
1138,0.06426060464908909
1139,0.004226972496672771
1140,0.03129067479016772
1141,0.0035002668750257985
1142,0.023903072841030118
1143,0.35774457731788056
1144,0.02385152347256487
1145,0.992428464683698
1146,0.013746359721297539
1147,0.8806746444562085
1148,0.9865667063727832
1149,0.6382049675957352
1150,0.022035080755118876
1151,0.048500460934445946
1152,0.07512281702629342
1153,0.9148451615598454
1154,0.2596780233767595
1155,0.003261477579404805
1156,0.973032572956598
1157,0.902005608919553
1158,0.9329412635580966
1159,0.06812766325881858
1160,0.04569006469415119
1161,0.5197442127491028
1162,0.3247185835402341
1163,0.016302277329442325
1164,0.5909914533590555
1165,0.009978452602834849
1166,0.016748118446076554
1167,0.08019165239130177
1168,0.5222270139805254
1169,0.015234135821222175
1170,0.02301745967141791
1171,0.16057736564668934
1172,0.004642535732369586
1173,0.04557869508637926
1174,0.17473460110832517
1175,0.10019163052467571
1176,0.5751154889443928
1177,0.995879565655241
1178,0.8853768097076948
1179,0.00047793910198772526
1180,0.8906954362116711
1181,0.5294423181833371
1182,0.9908714427641728
1183,0.9990485623897795
1184,0.004890267032996635
1185,0.5380073510937353
1186,0.3995237034750209
1187,0.9957377374747237
1188,0.011609386743557307
1189,0.005377573598125468
1190,0.9685423679670465
1191,0.7092418115340071
1192,0.06399768379388021
1193,0.08737727472690172
1194,0.05026731943495908
1195,0.5346456245755355
1196,0.01779621893048619
1197,0.43417286025099266
1198,0.9783395269947402
1199,0.9965048097115052
1200,0.6558200550632258
1201,0.9904490338942483
1202,0.3948850541525512
1203,0.0029986775546548914
1204,0.4285380089518632
1205,0.3689601780291908
1206,0.22869740448416537
1207,0.07097707220213051
1208,0.01047169407684356
1209,0.9895681298444611
1210,0.02994465880918764
1211,0.22021981017310804
1212,0.4417424813390108
1213,0.1925253477493593
1214,0.9656771952440499
1215,0.5931224175537009
1216,0.9534281967780475
1217,0.9971219472411863
1218,0.8357085054670115
1219,0.02300760176703908
1220,0.013811878194725857
1221,0.9975500631204288
1222,0.11293128855682313
1223,0.1473745911707411
1224,0.8763041268443184
1225,0.9700541020285
1226,0.6001689677380057
1227,0.04652011630270074
1228,0.7277720697480474
1229,0.7334984419403687
1230,0.9973183287299707
1231,0.5392741122133656
1232,0.08527777768518408
1233,0.018681616523560835
1234,0.9873228954193376
1235,0.015066199875460902
1236,0.019828013285969
1237,0.018398019627545684
1238,0.9994673143273219
1239,0.013708425596980076
1240,0.8873306522494648
1241,0.05277946477097249
1242,0.9996331285392719
1243,0.6900853846943298
1244,0.3430913546583662
1245,0.03330405101903705
1246,0.2490587675465294
1247,0.03299411738328844
1248,0.9663990551137873
1249,0.9807419177292924
1250,0.5104485719481846
1251,0.007879944923330105
